generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
2520000,Mammillaria_painteri,Mammillaria_xaltianguensis,33.7845,0.653347,0.0395217,0.250479,0
2520000,Mammillaria_marksiana,Mammillaria_perbella,30.4497,0.437094,-0.0142331,0.0128673,0
2520000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,29.572,0.269509,-0.00985826,0.124984,0
2520000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.1198,0.644156,-0.116009,1.55131e-05,0
2520000,Cereus_bicolor,Cipocereus_bradei,26.5764,0.355496,-0.0140264,0.105607,0
2520000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.1712,2.26737,-0.0469191,0.803495,0
2520000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,24.122,0.27247,-0.0126047,0.0246111,0
2520000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,28.6453,1.75139,-0.0444217,1.16792,0
2520000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.6691,0.668194,0.0298266,0.180003,0
2520000,Echinopsis_thelegona,Echinopsis_tarijensis,28.2826,0.502336,0.0157479,0.182597,0
2520000,Echinopsis_thelegona,Echinopsis_angelesiae,31.9346,0.820115,0.0341566,0.464275,0
2520000,Stetsonia_coryne,Rebutia_deminuta,11.5745,0.288675,-0.0351137,0.00381916,0
2520000,Echinocereus_stolonifer,Escontria_chiotilla,18.1203,0.51456,-0.0576486,0.011015,0
2520000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,18.5231,0.345087,-0.0281889,0.0103266,0
2520000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,27.6714,0.481458,-0.0351137,0.113095,0
2520000,Copiapoa_calderana,Copiapoa_grandiflora,35.5073,1.1782,-0.012963,0.026207,0
2520000,Copiapoa_coquimbana,Copiapoa_calderana,31.9554,0.536345,0.00646743,0.178765,0
2520000,Eriosyce_curvispina,Eriosyce_napina,34.3343,0.729414,-0.0235719,0.136052,0
2520000,Parodia_tenuicylindrica,Parodia_stuemeri,22.8776,0.734434,-0.0352737,0.542302,0
2523000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.171214,-0.0251602,0.0039659,0
2523000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,13.9732,0.940587,-0.0809204,0.0111203,0
2523000,Coryphantha_erecta,Coryphantha_octacantha,31.8172,0.785139,-0.00300982,0.91207,0
2523000,Mammillaria_painteri,Mammillaria_xaltianguensis,33.0034,0.702972,-0.085049,0.29616,0
2523000,Mammillaria_marksiana,Mammillaria_perbella,29.845,0.323259,0.0150507,0.154536,0
2523000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,31.89,0.36841,-0.0596484,0.120338,0
2523000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,11.5656,0.550095,-0.116009,0.000897815,0
2523000,Cereus_bicolor,Cipocereus_bradei,26.9122,0.212719,0.00330437,0.0161458,0
2523000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,35.7976,1.39799,0.0202308,0.264892,0
2523000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,23.6244,0.338437,-0.0222712,0.0768787,0
2523000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,28.8355,1.68146,-0.0365305,1.17853,0
2523000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,28.8465,0.793688,-0.033491,0.14459,0
2523000,Echinopsis_thelegona,Echinopsis_tarijensis,29.6735,0.511546,0.0211974,0.333794,0
2523000,Facheiroa_squamosa,Harrisia_martinii,14.2803,0.258915,-0.0322767,0.00925414,0
2523000,Echinocereus_stolonifer,Escontria_chiotilla,16.7308,0.398015,-0.0497999,0.00200807,0
2523000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,18.8486,0.365155,-0.0353782,0.0557242,0
2523000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,27.3959,0.571404,-0.0198885,0.463214,0
2523000,Copiapoa_calderana,Copiapoa_grandiflora,36.2562,1.74805,-0.0312076,0.525434,0
2523000,Copiapoa_coquimbana,Copiapoa_calderana,31.4613,0.977671,-0.0379402,0.179505,0
2523000,Eriosyce_curvispina,Eriosyce_engleri,31.0774,0.516518,-0.027489,0.0112482,0
2523000,Parodia_tenuicylindrica,Parodia_stuemeri,22.7831,0.396758,0.00381897,0.140834,0
2526000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.185933,-0.0272884,0.00970957,0
2526000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,16.9921,0.738143,-0.0809204,0.00896296,0
2526000,Coryphantha_erecta,Coryphantha_octacantha,31.5403,0.680708,0.000282425,0.510378,0
2526000,Mammillaria_painteri,Mammillaria_xaltianguensis,30.0841,0.776526,0.0236288,0.898993,0
2526000,Mammillaria_marksiana,Mammillaria_perbella,29.0811,0.332088,0.00825594,0.0755982,0
2526000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,33.1561,0.398706,-0.00250185,0.121332,0
2526000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,11.3772,0.536723,-0.10761,0.00336364,0
2526000,Cereus_bicolor,Cipocereus_bradei,25.1021,0.302184,0.000948525,0.0374634,0
2526000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.3037,1.47025,0.0472024,0.447365,0
2526000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,22.9641,0.256241,-0.011351,0.00186316,0
2526000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,29.5369,0.863322,0.0442773,0.71824,0
2526000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,27.9364,0.359624,-0.0103988,0.889869,0
2526000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,29.0358,0.477763,-0.0150681,0.251369,0
2526000,Echinopsis_thelegona,Echinopsis_tarijensis,27.8474,0.463612,0.0159431,0.233272,0
2526000,Brasilicereus_markgrafii,Browningia_microsperma,9.10505,0.228389,-0.0322767,0.0195598,0
2526000,Echinocereus_stolonifer,Escontria_chiotilla,16.9461,0.270192,-0.0412479,0.00358324,0
2526000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,19.7204,0.321444,-0.0271784,0.0737652,0
2526000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,29.8845,0.60578,-0.0557159,0.241261,0
2526000,Copiapoa_calderana,Copiapoa_grandiflora,35.7001,3.31267,-0.0361437,0.965221,0
2526000,Copiapoa_coquimbana,Copiapoa_calderana,31.9966,0.462467,0.0142378,0.155853,0
2526000,Eriosyce_curvispina,Eriosyce_engleri,31.4702,0.555394,-0.0284942,0.0261174,0
2526000,Parodia_tenuicylindrica,Parodia_stuemeri,24.0635,0.356028,-0.00543272,0.160881,0
2529000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.167786,-0.0272884,0.000443685,0
2529000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,17.7941,0.738143,-0.0809204,0.00517813,0
2529000,Coryphantha_erecta,Coryphantha_octacantha,29.1121,0.705621,-0.0334954,0.0715497,0
2529000,Mammillaria_painteri,Mammillaria_xaltianguensis,29.9934,0.30945,0.0158681,0.151768,0
2529000,Mammillaria_marksiana,Mammillaria_perbella,28.0461,0.915587,-0.0553482,0.197034,0
2529000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,26.5076,0.196682,0.0249485,0.0749072,0
2529000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.7767,0.534164,-0.103687,0.0135087,0
2529000,Cereus_bicolor,Cipocereus_bradei,26.5325,0.554862,0.00524963,0.122948,0
2529000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.188,1.57218,-0.0486865,0.340859,0
2529000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,23.3938,0.46923,-0.0533373,0.025209,0
2529000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,29.7403,0.950945,0.0244474,0.689475,0
2529000,Echinopsis_thelegona,Echinopsis_tarijensis,28.4494,0.358413,0.022245,0.135659,0
2529000,Brasilicereus_markgrafii,Browningia_microsperma,7.41566,0.246654,-0.0276049,0.00625312,0
2529000,Echinocereus_stolonifer,Escontria_chiotilla,17.9163,1.17524,0.0441372,0.220067,0
2529000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.3402,0.645229,0.0132875,0.386536,0
2529000,Echinocereus_stolonifer,Escontria_chiotilla,18.0493,0.242944,-0.0300673,0.00876716,0
2529000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,19.5312,0.292323,-0.00772977,0.00209475,0
2529000,Rhipsalis_paradoxa,Rhipsalis_pacheco-leonis,25.8228,0.301599,0.0135919,0.0237545,0
2529000,Copiapoa_calderana,Copiapoa_grandiflora,33.7119,0.549669,0.0091085,0.0407891,0
2529000,Copiapoa_coquimbana,Copiapoa_calderana,32.3946,0.453432,0.0341401,0.0456058,0
2529000,Eriosyce_curvispina,Eriosyce_engleri,32.3211,0.34885,0.0233242,0.0853481,0
2529000,Parodia_tenuicylindrica,Parodia_stuemeri,23.9732,0.390396,0.00770077,0.11802,0
2529000,Eulychnia_taltalensis,Eulychnia_castanea,33.3053,0.487428,-0.00160112,0.320927,0
2532000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.178958,-0.0273,0.00091237,0
2532000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,18.164,0.58645,-0.0713361,0.00109242,0
2532000,Coryphantha_erecta,Coryphantha_octacantha,28.6468,0.151536,0.0155556,0.033275,0
2532000,Mammillaria_painteri,Mammillaria_xaltianguensis,28.908,0.710466,-0.0404933,0.0937963,0
2532000,Mammillaria_marksiana,Mammillaria_perbella,32.405,0.452912,0.0141231,0.0455681,0
2532000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,9.89719,0.578937,-0.101748,0.000676617,0
2532000,Cereus_bicolor,Cipocereus_bradei,28.9076,0.330619,-0.00327685,0.00748081,0
2532000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,33.6686,1.44378,0.00848016,1.09893,0
2532000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,22.7115,0.372394,-0.0166882,0.0822532,0
2532000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.3566,1.11363,-0.0181607,0.617763,0
2532000,Echinopsis_thelegona,Echinopsis_tarijensis,28.4934,0.547396,0.0332592,0.43901,0
2532000,Brasilicereus_markgrafii,Browningia_microsperma,8.96484,0.247805,-0.0355097,0.0039867,0
2532000,Echinocereus_stolonifer,Escontria_chiotilla,17.8898,1.81446,0.0129129,1.10312,0
2532000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.878,0.596578,-0.000362643,0.123157,0
2532000,Echinocereus_stolonifer,Escontria_chiotilla,18.32,0.280339,-0.0316599,0.00626334,0
2532000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.9337,0.239865,-0.0155335,0.081868,0
2532000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.4905,0.375488,0.0451803,0.00776307,0
2532000,Copiapoa_calderana,Copiapoa_grandiflora,35.1406,1.05873,0.0524259,0.080784,0
2532000,Copiapoa_coquimbana,Copiapoa_calderana,29.9632,0.646105,0.00453267,0.424281,0
2532000,Eriosyce_curvispina,Eriosyce_engleri,31.5661,0.520549,0.0218604,0.338471,0
2532000,Parodia_tenuicylindrica,Parodia_stuemeri,21.6751,0.671344,-0.0300979,0.259783,0
2535000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.185126,-0.0273,0.0121341,0
2535000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,17.6478,0.58645,-0.0707063,0.00812157,0
2535000,Coryphantha_erecta,Coryphantha_octacantha,27.08,0.306069,0.0123124,0.0262979,0
2535000,Mammillaria_painteri,Mammillaria_xaltianguensis,24.0851,0.249481,0.016185,0.139094,0
2535000,Mammillaria_marksiana,Mammillaria_perbella,32.3329,0.505682,0.0104144,0.0584314,0
2535000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,9.82836,0.572462,-0.101748,0.000218675,0
2535000,Cereus_bicolor,Cipocereus_bradei,26.6744,0.370792,0.0221705,0.059587,0
2535000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.8032,1.13866,-0.00626459,0.179818,0
2535000,Coleocephalocereus_goebelianus,Micranthocereus_albicephalus,23.5084,0.330935,-0.0135225,0.107152,0
2535000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,27.5852,1.19554,0.0154992,1.27728,0
2535000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.426,0.551225,-0.0332313,0.0376687,0
2535000,Echinopsis_thelegona,Echinopsis_tarijensis,28.6096,0.686158,-0.00566219,0.420377,0
2535000,Brasilicereus_markgrafii,Browningia_microsperma,9.30744,0.218566,-0.0355097,0.00146299,0
2535000,Echinocereus_stolonifer,Escontria_chiotilla,16.6467,0.103782,-0.00778615,1.14855,0
2535000,Echinocereus_stolonifer,Escontria_chiotilla,18.4672,0.302469,-0.037695,0.00474544,0
2535000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.2469,0.284378,-0.0201605,0.0204027,0
2535000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,31.1555,0.474318,-0.0295568,0.0049892,0
2535000,Copiapoa_coquimbana,Copiapoa_calderana,30.497,0.995271,-0.00428555,0.739545,0
2535000,Eriosyce_curvispina,Eriosyce_strausiana,29.9706,0.657399,-0.0489755,0.0167381,0
2535000,Parodia_tenuicylindrica,Parodia_stuemeri,23.9724,0.773022,-0.0134621,0.546891,0
2535000,Austrocactus_bertinii,Eulychnia_taltalensis,32.5896,0.403911,0.0392429,0.460963,0
2538000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.176269,-0.0273,0.00176083,0
2538000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.6956,0.464845,-0.0633665,0.0114507,0
2538000,Coryphantha_erecta,Coryphantha_octacantha,31.055,0.269845,-0.076611,0.00616681,0
2538000,Mammillaria_painteri,Mammillaria_xaltianguensis,26.0529,0.261454,0.00835799,0.127352,0
2538000,Mammillaria_marksiana,Mammillaria_perbella,31.8814,0.417735,0.00888229,0.0138996,0
2538000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.2697,0.573114,-0.107563,0.000410357,0
2538000,Brasilicereus_markgrafii,Cereus_bicolor,23.8225,0.376015,-0.0475586,0.0181121,0
2538000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,33.954,1.30951,-0.0286866,0.0116025,0
2538000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,26.7725,0.332434,0.0162965,0.0660231,0
2538000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,29.9664,1.01219,-0.0336831,0.338581,0
2538000,Harrisia_martinii,Harrisia_pomanensis,35.6516,0.789531,-0.0222294,0.460476,0
2538000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.4482,0.402397,-0.0227924,0.0167727,0
2538000,Brasilicereus_markgrafii,Browningia_microsperma,10.514,0.274988,-0.0355097,0.00125791,0
2538000,Echinopsis_thelegona,Echinopsis_tarijensis,28.3484,0.479347,0.0116142,0.141291,0
2538000,Echinocereus_stolonifer,Escontria_chiotilla,18.3568,0.324122,-0.0404925,0.011431,0
2538000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.7379,0.448364,-0.0636511,0.0253414,0
2538000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.4518,0.276761,0.0574033,0.0594885,0
2538000,Copiapoa_coquimbana,Copiapoa_calderana,32.2872,1.22798,0.0136026,1.16002,0
2538000,Eriosyce_curvispina,Eriosyce_strausiana,28.4744,0.425854,-0.0485985,0.00589989,0
2538000,Parodia_tenuicylindrica,Parodia_stuemeri,23.1548,0.568072,0.00627436,0.438897,0
2538000,Austrocactus_bertinii,Eulychnia_breviflora,30.6033,0.373943,0.0262921,0.39736,0
2541000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.170399,-0.0273,0.00117668,0
2541000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.0929,0.508226,-0.0633665,0.000120514,0
2541000,Coryphantha_erecta,Coryphantha_octacantha,28.6609,0.285076,0.0648061,0.141071,0
2541000,Mammillaria_painteri,Mammillaria_xaltianguensis,20.5103,0.222786,0.0595977,0.211334,0
2541000,Mammillaria_marksiana,Mammillaria_perbella,30.8501,0.491913,0.0058739,0.0213744,0
2541000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,11.0412,0.542161,-0.101721,0.00513436,0
2541000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,35.0136,1.30549,-0.000124516,0.0188482,0
2541000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,28.8716,0.503009,-0.0180065,0.0655124,0
2541000,Gymnocalycium_alboareolatum,Gymnocalycium_bruchii,30.3284,1.09548,-0.00996186,0.311483,0
2541000,Harrisia_martinii,Harrisia_pomanensis,35.5312,1.39445,0.0126582,1.09963,0
2541000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,32.049,0.574106,-0.00955135,0.104727,0
2541000,Echinopsis_thelegona,Echinopsis_tarijensis,28.6514,0.501043,-0.0104708,0.245929,0
2541000,Armatocereus_laetus,Brasilicereus_markgrafii,6.75448,0.419073,-0.0419587,0.0153933,0
2541000,Echinocereus_stolonifer,Escontria_chiotilla,18.9389,0.363787,-0.0530273,0.0064946,0
2541000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,21.207,0.470175,-0.0504498,0.021197,0
2541000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.2909,0.569258,-0.0299685,0.0477738,0
2541000,Copiapoa_coquimbana,Copiapoa_calderana,30.5693,0.114257,-0.0119019,1.04165,0
2541000,Copiapoa_coquimbana,Copiapoa_calderana,32.2498,0.716523,0.0354112,0.495403,0
2541000,Eriosyce_curvispina,Eriosyce_strausiana,30.2558,0.388579,0.0185869,0.0425993,0
2541000,Parodia_tenuicylindrica,Parodia_stuemeri,21.3483,0.216269,0.00145797,0.0949236,0
2541000,Austrocactus_bertinii,Eulychnia_ritteri,32.1041,0.722117,-0.0494647,0.158577,0
2544000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.161238,-0.0275425,0.00117236,0
2544000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.8704,0.437328,-0.0612815,0.0153577,0
2544000,Coryphantha_erecta,Coryphantha_octacantha,26.6563,1.04376,-0.0118892,0.775944,0
2544000,Mammillaria_painteri,Mammillaria_xaltianguensis,21.8382,0.535732,0.0296467,0.5214,0
2544000,Mammillaria_marksiana,Mammillaria_perbella,31.4599,0.625435,-0.0591876,0.0699978,0
2544000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.7958,0.650006,-0.111433,0.0104174,0
2544000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.2014,1.26429,-0.0302462,0.19587,0
2544000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,27.2054,0.43117,-0.0198109,0.251794,0
2544000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,27.0021,0.83328,0.0173667,0.747136,0
2544000,Harrisia_martinii,Harrisia_pomanensis,35.8561,2.05518,0.0242087,3.50365,0
2544000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,30.1785,0.522584,0.0166489,0.263011,0
2544000,Echinopsis_thelegona,Echinopsis_tarijensis,27.1058,0.525791,-0.000243957,0.156564,0
2544000,Brasilicereus_markgrafii,Browningia_microsperma,9.31324,0.287537,-0.0424522,0.00509792,0
2544000,Echinocereus_stolonifer,Escontria_chiotilla,18.5968,0.395437,-0.0554836,0.0344821,0
2544000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.7037,0.479497,-0.0593428,0.0123482,0
2544000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.0441,0.446065,-0.0153202,0.15363,0
2544000,Copiapoa_coquimbana,Copiapoa_calderana,32.0293,0.937382,0.0115869,0.520431,0
2544000,Eriosyce_curvispina,Eriosyce_strausiana,29.9625,0.413324,0.0286815,0.0532593,0
2544000,Parodia_concinna,Parodia_tenuicylindrica,20.1965,0.29405,-0.0104084,0.145168,0
2544000,Austrocactus_bertinii,Eulychnia_taltalensis,32.6502,0.285289,-0.0394982,0.0592197,0
2547000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.173173,-0.0275425,0.00670824,0
2547000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.272,0.442705,-0.054951,0.0221408,0
2547000,Coryphantha_erecta,Coryphantha_octacantha,23.1447,0.898649,0.00485777,0.814586,0
2547000,Mammillaria_painteri,Mammillaria_xaltianguensis,24.2172,0.294524,0.0762004,0.17589,0
2547000,Mammillaria_marksiana,Mammillaria_perbella,31.9754,0.513402,-0.0252206,0.069451,0
2547000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,32.5525,0.407697,-0.0403573,0.0480623,0
2547000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.9407,0.794,-0.120618,0.011886,0
2547000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,35.5425,1.11504,-0.00182325,0.644166,0
2547000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,27.8202,0.340455,-0.00481674,0.00608,0
2547000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,26.1463,1.29695,0.00391245,0.771551,0
2547000,Harrisia_martinii,Harrisia_pomanensis,33.1318,1.21,-0.0360474,0.660379,0
2547000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,28.1782,0.82417,-0.0360649,0.0625122,0
2547000,Echinopsis_thelegona,Echinopsis_tarijensis,29.1234,0.530835,-0.00239616,0.351355,0
2547000,Armatocereus_laetus,Brasilicereus_markgrafii,6.88425,0.376553,-0.0424522,0.0183272,0
2547000,Echinocereus_stolonifer,Escontria_chiotilla,17.8276,0.501317,-0.0541359,0.0164543,0
2547000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.9906,0.775571,-0.0593428,0.160788,0
2547000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,31.068,0.523299,-0.057754,0.0670276,0
2547000,Copiapoa_coquimbana,Copiapoa_calderana,31.9406,1.07233,0.0425213,0.475671,0
2547000,Eriosyce_curvispina,Eriosyce_strausiana,28.4947,0.399133,-0.00866733,0.0587378,0
2547000,Parodia_tenuicylindrica,Parodia_stuemeri,24.4781,0.378888,-0.00313281,0.0989247,0
2547000,Austrocactus_bertinii,Eulychnia_breviflora,31.252,0.214394,0.0319035,0.0278678,0
2550000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.177595,-0.0275425,0.00227822,0
2550000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.6452,0.465711,-0.0572105,0.00507159,0
2550000,Coryphantha_glanduligera,Coryphantha_erecta,20.0148,1.00958,-0.0530783,0.60389,0
2550000,Mammillaria_painteri,Mammillaria_xaltianguensis,24.0593,0.564767,0.0113292,0.430718,0
2550000,Mammillaria_marksiana,Mammillaria_perbella,31.7846,0.57236,-0.022962,0.016669,0
2550000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,33.5589,0.387186,0.00894463,0.53988,0
2550000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.7738,0.704733,-0.119177,0.0136796,0
2550000,Pilosocereus_catingicola,Pilosocereus_fulvilanatus,34.0457,1.39307,-0.035026,0.562298,0
2550000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,26.6654,0.401911,-0.00115423,0.159004,0
2550000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,26.783,0.79483,0.0814561,0.7078,0
2550000,Harrisia_martinii,Harrisia_pomanensis,34.2339,1.727,-0.0153073,1.552,0
2550000,Echinopsis_cardenasiana,Echinopsis_arachnacantha,27.8721,0.566328,-0.0107266,0.195851,0
2550000,Echinopsis_thelegona,Echinopsis_tarijensis,28.7809,0.423199,-0.0319833,0.10555,0
2550000,Brasilicereus_markgrafii,Browningia_microsperma,10.6144,0.330138,-0.0411045,0.0257985,0
2550000,Echinocereus_stolonifer,Escontria_chiotilla,17.5323,0.471335,-0.0563803,0.0084278,0
2550000,Disocactus_speciosus,Disocactus_macdougallii,31.0528,0.366604,0.030461,0.0854122,0
2550000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,21.5125,0.287091,-0.0151865,0.0189142,0
2550000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.3916,0.408169,-0.0122215,0.0461716,0
2550000,Copiapoa_coquimbana,Copiapoa_calderana,32.0849,1.35926,0.00322184,1.23755,0
2550000,Eriosyce_curvispina,Eriosyce_strausiana,29.1788,0.444153,-0.00454294,0.0830432,0
2550000,Cereus_jamacaru,Discocactus_zehntneri,26.0968,0.674298,-0.0469342,0.0752131,0
2550000,Parodia_tenuicylindrica,Parodia_stuemeri,24.1353,0.711535,-0.0496665,0.415545,0
2553000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.171122,-0.0272684,0.00155453,0
2553000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.6616,0.418179,-0.0572105,0.00344058,0
2553000,Coryphantha_erecta,Coryphantha_octacantha,24.2058,0.746071,0.021727,0.468249,0
2553000,Mammillaria_painteri,Mammillaria_xaltianguensis,22.2315,0.498933,0.00950488,0.0535062,0
2553000,Mammillaria_marksiana,Mammillaria_perbella,30.4499,0.307847,0.0188708,0.0342732,0
2553000,Stenocactus_ochoterenanus,Stenocactus_multicostatus,31.5178,0.154548,-0.0702008,0.0860311,0
2553000,Sclerocactus_brevihamatus,Ferocactus_uncinatus,10.2591,0.610962,-0.10964,0.00299522,0
2553000,Cereus_bicolor,Cereus_fernambucensis,29.4801,0.435139,-0.05398,0.135553,0
2553000,Pilosocereus_fulvilanatus,Pilosocereus_machrisii,36.3042,1.83918,0.00263551,0.884757,0
2553000,Pilosocereus_royenii,Pilosocereus_flavipulvinatus,25.9447,0.352775,-0.0199377,0.0206159,0
2553000,Gymnocalycium_alboareolatum,Gymnocalycium_spegazzinii,26.4219,0.899572,0.0108716,0.637477,0
2553000,Echinopsis_cardenasiana,Echinopsis_tiegeliana,31.683,1.55803,-0.0566539,0.941638,0
2553000,Brasilicereus_markgrafii,Browningia_microsperma,8.04136,0.323915,-0.0411045,7.59984e-05,0
2553000,Cereus_jamacaru,Discocactus_zehntneri,27.8347,0.54147,-0.0289482,0.130687,0
2553000,Harrisia_martinii,Harrisia_pomanensis,35.9728,1.07244,-0.00989899,0.469295,0
2553000,Echinopsis_thelegona,Echinopsis_tarijensis,28.8169,0.399112,-0.0154639,0.152168,0
2553000,Echinocereus_stolonifer,Escontria_chiotilla,18.4541,0.384462,-0.0435571,0.0514211,0
2553000,Weberocereus_trichophorus,Pseudorhipsalis_acuminata,20.3241,0.308935,-0.035539,0.0333381,0
2553000,Rhipsalis_pacheco-leonis,Rhipsalis_grandiflora,30.6995,0.583384,-0.0776484,0.092871,0
2553000,Copiapoa_coquimbana,Copiapoa_calderana,30.5763,0.949704,0.00888851,0.656449,0
2553000,Eriosyce_curvispina,Eriosyce_strausiana,26.2447,0.441,-0.0328605,0.121735,0
2553000,Parodia_tenuicylindrica,Parodia_stuemeri,23.6022,0.432737,-0.0369825,0.119913,0
2556000,Leuenbergeria_lychnidiflora,Pereskia_aculeata,0,0.169715,-0.0272684,0.000883741,0
2556000,Pterocactus_valentinii,Pereskiopsis_rotundifolia,19.1948,0.48477,-0.0583294,0.0102907,0
2556000,Mammillaria_capensis,Mammillaria_albicans,30.7836,0.760652,-0.035816,0.568841,0
2556000,Coryphantha_erecta,Coryphantha_octacantha,26.2256,1.07591,-0.0141126,1.06539,0
