generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
7515000,Mammillaria_albilanata,Ferocactus_macrodiscus,19.4594,0.43872,-0.026314,0.00269621,0
7515000,Opuntia_chlorotica,Cylindropuntia_santamaria,16.6231,0.802769,-0.0698486,0.0114244,0
7517500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.382045,-0.0402009,0.0743705,0
7517500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.8303,2.01774,-0.0166602,0.0406445,0
7517500,Echinopsis_huascha,Echinopsis_walteri,25.902,1.65906,-0.00970589,0.829964,0
7517500,Echinopsis_calorubra,Harrisia_regelii,23.9668,0.6419,-0.0133498,0.00602259,0
7517500,Pilosocereus_splendidus,Micranthocereus_albicephalus,25.986,1.46929,-0.0378749,0.017046,0
7517500,Cereus_spegazzinii,Cereus_saddianus,25.575,0.925616,-0.0348718,0.205243,0
7517500,Gymnocalycium_andreae,Gymnocalycium_quehlianum,27.5012,2.30164,0.0140977,0.765995,0
7517500,Echinocereus_engelmannii,Echinocereus_berlandieri,26.7309,1.02628,0.110661,0.0427456,0
7517500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.0507,0.784849,-0.00200892,0.0150829,0
7517500,Eriosyce_occulta,Eriosyce_strausiana,23.3859,0.668014,-0.0155026,0.0103124,0
7517500,Rhipsalis_cuneata,Rhipsalis_triangularis,26.1946,1.4025,-0.0219153,0.206677,0
7517500,Copiapoa_esmeraldana,Copiapoa_taltalensis,27.639,2.12515,-0.025838,1.07125,0
7517500,Echinopsis_calorubra,Copiapoa_esmeraldana,5.77165,0.240804,0.027244,0.00498857,0
7517500,Mammillaria_albilanata,Mammillaria_marksiana,27.972,4.24561,0.051722,1.36221,0
7517500,Mammillaria_spinosissima,Mammillaria_matudae,28.6578,7.30741,-0.014062,1.603,0
7517500,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.7116,0.997908,-0.0940397,0.0303498,0
7517500,Mammillaria_albilanata,Ferocactus_macrodiscus,20.1714,0.309513,0.00446331,0.0164722,0
7517500,Opuntia_chlorotica,Cylindropuntia_santamaria,14.9177,0.5628,-0.0323741,2.1304,0
7517500,Opuntia_chlorotica,Cylindropuntia_santamaria,17.9581,0.90808,-0.0888053,0.0292628,0
7520000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.198669,-0.0165605,0.0182789,0
7520000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.2287,1.32499,0.0568988,0.289049,0
7520000,Echinopsis_calorubra,Harrisia_regelii,23.9574,0.714988,-0.000966019,0.00475133,0
7520000,Melocactus_curvispinus,Melocactus_oreas,27.4961,2.38771,-0.0262249,0.0567265,0
7520000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.0908,1.47691,-0.00899856,0.151799,0
7520000,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,25.1322,1.31827,-0.0265237,0.187168,0
7520000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.5565,1.5738,0.025991,0.00993545,0
7520000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.643,0.798221,0.0535362,0.0229379,0
7520000,Eriosyce_occulta,Eriosyce_napina,27.144,1.56752,-0.00678068,0.508508,0
7520000,Echinopsis_calorubra,Eriosyce_occulta,9.06379,0.285215,0.0249492,0.00270692,0
7520000,Copiapoa_esmeraldana,Copiapoa_echinoides,25.8543,3.25424,-0.0186942,2.56658,0
7520000,Mammillaria_albilanata,Mammillaria_perbella,28.6464,7.61553,0.0283012,0.26626,0
7520000,Mammillaria_albilanata,Mammillaria_spinosissima,26.5391,1.63514,0.0382164,0.0677305,0
7520000,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.7624,1.0713,-0.0749963,0.00391732,0
7520000,Mammillaria_albilanata,Ferocactus_macrodiscus,20.2665,0.47195,-0.0203028,0.0545636,0
7520000,Grusonia_aggeria,Grusonia_grahamii,28.5013,1.88095,0.0164083,1.0525,0
7520000,Rebutia_deminuta,Rebutia_heliosa,27.4522,1.96532,-0.0122608,2.34665,0
7520000,Pereskiopsis_diguetii,Pereskiopsis_aquosa,25.9454,1.02685,-0.0657359,1.25657,0
7520000,Opuntia_chlorotica,Cylindropuntia_santamaria,5.78375,0.770438,-0.0755327,0.736637,0
7520000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.5434,0.783231,-0.080757,0.0279061,0
7522500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.141769,-0.0241631,0.0186375,0
7522500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.8592,2.47294,-0.03413,0.361801,0
7522500,Harrisia_regelii,Harrisia_pomanensis,28.1965,1.90915,-0.00114618,0.518978,0
7522500,Echinopsis_calorubra,Facheiroa_squamosa,22.6224,0.946027,-0.100681,0.0231095,0
7522500,Pilosocereus_splendidus,Micranthocereus_albicephalus,25.6544,1.37426,-0.00732425,0.0522203,0
7522500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.685,1.49841,-0.00111424,0.556724,0
7522500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,26.8075,1.54866,0.0293182,0.0773779,0
7522500,Tunilla_erectoclada,Tunilla_soehrensii,27.0077,1.35454,-0.0201853,0.469782,0
7522500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.185,0.821378,0.0129395,0.0100779,0
7522500,Eriosyce_occulta,Eriosyce_napina,27.0541,1.19878,-0.0177985,0.194082,0
7522500,Echinopsis_calorubra,Eriosyce_occulta,10.1233,0.259696,0.0249492,0.00156792,0
7522500,Mammillaria_albilanata,Mammillaria_perbella,28.7965,6.9904,-0.049879,0.398457,0
7522500,Mammillaria_albilanata,Mammillaria_marksiana,27.682,1.63491,-0.00547111,0.180777,0
7522500,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.5436,1.0713,-0.0929331,0.0441473,0
7522500,Mammillaria_albilanata,Ferocactus_gracilis,17.3906,0.368324,-0.0247146,0.0541869,0
7522500,Grusonia_aggeria,Grusonia_grahamii,27.8071,2.04809,-0.0181979,1.77112,0
7522500,Copiapoa_esmeraldana,Copiapoa_echinoides,22.9297,0.765241,0.0366263,0.20803,0
7522500,Opuntia_chlorotica,Cylindropuntia_santamaria,17.865,0.711322,-0.0591768,0.0217648,0
7525000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.243756,-0.0241631,0.0440765,0
7525000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.2891,3.098,-0.0426239,1.07545,0
7525000,Echinopsis_calorubra,Facheiroa_squamosa,22.8726,0.90507,-0.0783189,0.041069,0
7525000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.4329,1.59991,0.0376949,0.0825222,0
7525000,Cereus_spegazzinii,Cereus_hildmannianus,26.5867,2.13737,0.0205433,0.375934,0
7525000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.737,1.08592,0.0130475,0.331517,0
7525000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.5871,1.50623,0.00360594,0.020244,0
7525000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,24.0442,0.737771,0.00937978,0.0314442,0
7525000,Eriosyce_occulta,Eriosyce_napina,26.6678,1.34479,0.0306943,0.650674,0
7525000,Echinopsis_calorubra,Eriosyce_occulta,8.03022,0.276726,0.00802962,0.000826218,0
7525000,Copiapoa_esmeraldana,Copiapoa_echinoides,23.1222,0.824344,0.0337622,0.0941815,0
7525000,Cylindropuntia_santamaria,Cylindropuntia_wolfii,26.8683,1.23452,-0.00174634,0.136104,0
7525000,Mammillaria_albilanata,Mammillaria_perbella,28.5147,7.8669,-0.0122077,0.536431,0
7525000,Mammillaria_albilanata,Mammillaria_spinosissima,26.7433,2.51919,-0.0143299,0.969276,0
7525000,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.1202,0.953339,-0.0797432,0.000190049,0
7525000,Mammillaria_albilanata,Ferocactus_gracilis,17.0817,0.473488,-0.0346099,0.00911663,0
7525000,Opuntia_cochenillifera,Opuntia_ventanensis,25.7641,0.692212,-0.0222971,0.560944,0
7525000,Opuntia_chlorotica,Cylindropuntia_santamaria,18.1521,0.724117,-0.0772826,0.032801,0
7527500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.153325,-0.0236741,0.0283766,0
7527500,Echinopsis_calorubra,Echinopsis_arachnacantha,27.148,1.33212,0.00965674,0.122048,0
7527500,Echinopsis_calorubra,Facheiroa_squamosa,23.469,0.819767,-0.0691765,0.0118748,0
7527500,Pilosocereus_splendidus,Micranthocereus_albicephalus,25.9406,1.17103,0.0159835,0.206901,0
7527500,Cereus_spegazzinii,Cereus_hildmannianus,26.666,1.64735,0.00299107,0.548501,0
7527500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.7029,1.5135,0.0218582,0.174635,0
7527500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.0896,1.67052,0.0425593,0.109713,0
7527500,Hylocereus_costaricensis,Disocactus_eichlamii,24.892,0.767015,0.0543404,0.00654178,0
7527500,Eriosyce_occulta,Eriosyce_engleri,26.0061,0.818514,0.0625665,0.0509722,0
7527500,Echinopsis_calorubra,Eriosyce_occulta,9.10295,0.319955,0.00802962,0.00225671,0
7527500,Copiapoa_esmeraldana,Copiapoa_echinoides,22.1913,0.581459,0.0124764,0.569761,0
7527500,Mammillaria_albilanata,Mammillaria_perbella,28.795,5.92735,-0.0292602,0.612526,0
7527500,Mammillaria_albilanata,Mammillaria_spinosissima,26.6495,2.3392,0.0388285,0.12984,0
7527500,Turbinicarpus_subterraneus,Turbinicarpus_mandragora,27.2517,0.889725,-0.0485232,0.102165,0
7527500,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.5688,0.921694,-0.0814308,0.0289698,0
7527500,Mammillaria_albilanata,Ferocactus_gracilis,18.0218,0.324733,-0.0147644,0.0130035,0
7527500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.034,0.562759,-0.042758,0.00354661,0
7530000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.162444,-0.0126651,0.0285519,0
7530000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.2948,2.64212,0.0116119,0.852644,0
7530000,Echinopsis_calorubra,Facheiroa_squamosa,22.9091,0.726037,-0.0504011,0.0122873,0
7530000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.0935,1.37265,0.0308168,0.0654381,0
7530000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.6933,1.05421,0.0547006,0.305356,0
7530000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.779,1.61558,-0.0684208,0.141327,0
7530000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,22.9501,1.19315,-0.047531,0.027191,0
7530000,Eriosyce_occulta,Eriosyce_heinrichiana,27.5491,1.85605,0.0169659,0.347092,0
7530000,Echinopsis_calorubra,Eriosyce_occulta,9.49972,0.372537,0.00175554,0.00913212,0
7530000,Copiapoa_esmeraldana,Copiapoa_echinoides,24.2333,1.06992,0.0164571,0.388678,0
7530000,Mammillaria_albilanata,Mammillaria_perbella,28.5884,5.50033,-0.0634595,0.773719,0
7530000,Mammillaria_albilanata,Mammillaria_spinosissima,26.5919,1.68177,0.062361,0.342594,0
7530000,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.149,1.06824,-0.0862451,0.0238442,0
7530000,Pilosocereus_glaucochrous,Pilosocereus_piauhyensis,28.1801,0.816595,0.0311641,2.24045,0
7530000,Mammillaria_albilanata,Ferocactus_gracilis,18.2671,0.53542,-0.0672206,0.000659085,0
7530000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.8793,0.595569,-0.0418582,0.0412337,0
7530000,Leuenbergeria_marcanoi,Leuenbergeria_lychnidiflora,3.53524,0.350465,-0.0366368,0.16276,0
7532500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.173957,-0.0266722,0.010359,0
7532500,Echinopsis_ferox,Echinopsis_pentlandii,28.4884,1.54483,-0.0149926,1.32746,0
7532500,Echinopsis_calorubra,Echinopsis_arachnacantha,27.2208,2.28,-0.0291269,0.608946,0
7532500,Echinopsis_calorubra,Harrisia_regelii,23.917,0.705997,-0.025259,0.013181,0
7532500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.3676,1.8679,-0.029268,0.363209,0
7532500,Cereus_hildmannianus,Cereus_bicolor,28.64,3.85229,-0.0849454,1.01087,0
7532500,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.5984,0.933045,0.0277022,0.00688293,0
7532500,Echinocereus_engelmannii,Echinocereus_berlandieri,26.74,1.42194,-0.0159262,0.267442,0
7532500,Stenocereus_treleasei,Stenocereus_beneckei,27.4857,1.66925,-0.0389373,0.72959,0
7532500,Hylocereus_costaricensis,Disocactus_eichlamii,25.0077,0.964661,-0.0237012,0.1813,0
7532500,Eriosyce_occulta,Eriosyce_crispa,27.8542,1.26726,-0.0311027,0.199621,0
7532500,Echinopsis_calorubra,Eriosyce_occulta,7.39662,0.349298,0.00175554,0.0126387,0
7532500,Copiapoa_esmeraldana,Copiapoa_echinoides,22.0955,0.634194,0.0118228,0.340738,0
7532500,Mammillaria_albilanata,Mammillaria_perbella,28.7928,9.35555,0.0354424,0.239376,0
7532500,Mammillaria_albilanata,Mammillaria_spinosissima,26.7351,1.883,0.0326139,0.373852,0
7532500,Parodia_stuemeri,Parodia_ayopayana,24.4191,1.48795,-0.00749736,0.887886,0
7532500,Mammillaria_albilanata,Turbinicarpus_alonsoi,23.7109,1.16346,-0.122188,0.0455243,0
7532500,Stenocactus_phyllacanthus,Stenocactus_crispatus,26.8939,0.945504,-0.0282105,0.164073,0
7532500,Mammillaria_albilanata,Ferocactus_macrodiscus,19.8664,0.480459,-0.0676155,0.00070797,0
7532500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.6775,0.574352,-0.0418582,0.0265732,0
7535000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.250123,-0.0386677,0.0371279,0
7535000,Echinopsis_calorubra,Echinopsis_tiegeliana,27.7536,2.2321,-0.0430284,0.373935,0
7535000,Echinopsis_calorubra,Harrisia_regelii,23.7875,0.877704,-0.0618739,0.0304144,0
7535000,Pilosocereus_splendidus,Micranthocereus_albicephalus,25.8438,1.39407,-0.0388281,0.186478,0
7535000,Cereus_hildmannianus,Cereus_bicolor,28.4945,1.78025,-0.031294,0.116828,0
7535000,Gymnocalycium_andreae,Gymnocalycium_nigriareolatum,25.7594,1.32265,-0.0251155,0.136842,0
7535000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.5517,1.81756,-0.0832926,0.320513,0
7535000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,24.0944,0.734711,0.0386816,0.0411344,0
7535000,Pseudoacanthocereus_sicariguensis,Leptocereus_leonii,21.2683,0.490645,0.00801072,0.404028,0
7535000,Eriosyce_occulta,Eriosyce_napina,27.0394,1.02976,0.00875394,0.121101,0
7535000,Echinopsis_calorubra,Eriosyce_occulta,10.4208,0.454056,-0.00986878,0.00965135,0
7535000,Copiapoa_esmeraldana,Copiapoa_echinoides,21.2673,0.655305,0.0729482,0.766945,0
7535000,Mammillaria_albilanata,Mammillaria_perbella,28.6473,5.19644,0.0506725,0.136593,0
7535000,Mammillaria_albilanata,Mammillaria_spinosissima,26.6937,1.76075,0.00582559,0.0222673,0
7535000,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.975,1.13514,-0.122188,0.0332827,0
7535000,Mammillaria_albilanata,Ferocactus_gracilis,17.6125,0.552771,-0.0468544,0.0260675,0
7535000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.771,0.564907,-0.0430202,0.0855296,0
7537500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.115366,0.0113209,0.0238247,0
7537500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.7186,2.76581,0.0633613,0.379806,0
7537500,Echinopsis_huascha,Echinopsis_walteri,26.5863,2.24551,0.0842871,1.94218,0
7537500,Echinopsis_calorubra,Facheiroa_squamosa,21.4865,0.854895,-0.0603282,0.018106,0
7537500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.124,1.73483,0.0311258,0.24492,0
7537500,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,24.4811,1.70433,-0.0267021,1.38433,0
7537500,Gymnocalycium_andreae,Gymnocalycium_paraguayense,27.2203,2.29405,0.0765535,0.341517,0
7537500,Echinocereus_engelmannii,Echinocereus_berlandieri,26.5179,1.45177,-0.00260112,0.210617,0
7537500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.6714,0.97787,-0.0250103,0.0855336,0
7537500,Eulychnia_acida,Eulychnia_ritteri,27.7861,1.06356,-0.0617875,0.0411376,0
7537500,Echinopsis_calorubra,Eriosyce_occulta,9.99992,0.0156505,-0.0652986,0.887769,0
7537500,Eriosyce_occulta,Eriosyce_strausiana,25.5967,1.27895,0.0296928,0.255379,0
7537500,Echinopsis_calorubra,Eriosyce_occulta,10.3811,0.284105,0.0348581,0.0215454,0
7537500,Leuenbergeria_marcanoi,Leuenbergeria_lychnidiflora,7.94092,0.15633,-0.00470929,0.196487,0
7537500,Copiapoa_esmeraldana,Copiapoa_echinoides,24.2252,1.6117,-0.00714923,1.50579,0
7537500,Mammillaria_albilanata,Mammillaria_marksiana,28.2772,4.37597,0.00567523,0.427825,0
7537500,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.8571,1.24261,-0.123924,0.0429593,0
7537500,Mammillaria_albilanata,Ferocactus_gracilis,16.032,0.328912,-0.0163905,0.0024309,0
7537500,Pterocactus_tuberosus,Pterocactus_valentinii,22.357,0.310152,-0.0384103,0.0921291,0
7537500,Opuntia_chlorotica,Cylindropuntia_santamaria,17.7745,0.840413,-0.0753962,0.0128751,0
7540000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.355883,-0.0375678,0.0432597,0
7540000,Echinopsis_calorubra,Echinopsis_arachnacantha,26.7069,1.51874,-0.0302421,0.154331,0
7540000,Harrisia_regelii,Harrisia_pomanensis,27.5662,3.06048,-0.0104268,3.01442,0
7540000,Echinopsis_calorubra,Harrisia_regelii,23.8454,0.835535,-0.0399066,0.0460789,0
7540000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.4357,1.42821,-0.0289773,0.231313,0
7540000,Cereus_spegazzinii,Cereus_saddianus,24.4969,1.85823,0.00356961,1.28227,0
7540000,Gymnocalycium_andreae,Gymnocalycium_spegazzinii,25.2504,2.58328,-0.04107,2.00156,0
7540000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.6857,1.33796,0.00865055,0.100243,0
7540000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.1671,0.723152,0.0258516,0.0344624,0
7540000,Eriosyce_occulta,Eriosyce_heinrichiana,27.3895,2.41971,0.00854722,1.73198,0
7540000,Parodia_stuemeri,Parodia_maassii,26.077,1.63022,-0.0852046,1.34399,0
7540000,Echinopsis_calorubra,Eriosyce_occulta,10.0024,0.444602,-0.0141059,0.00186147,0
7540000,Copiapoa_esmeraldana,Copiapoa_echinoides,21.4553,1.35054,0.0242072,0.729219,0
7540000,Mammillaria_albilanata,Mammillaria_perbella,28.7054,7.22305,-0.0388412,0.179764,0
7540000,Mammillaria_albilanata,Mammillaria_marksiana,27.6428,2.37426,0.0343228,0.212303,0
7540000,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.5254,0.892331,-0.0765629,0.0197079,0
7540000,Mammillaria_albilanata,Ferocactus_gracilis,17.8454,0.401846,-0.0215756,0.0559909,0
7540000,Opuntia_chlorotica,Cylindropuntia_santamaria,17.51,0.951865,-0.0852844,0.00189702,0
7542500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.309115,-0.0362498,0.0700805,0
7542500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.6097,1.93526,0.00627334,1.58603,0
7542500,Harrisia_regelii,Harrisia_pomanensis,27.5187,1.95391,-0.0360775,3.44241,0
7542500,Echinopsis_calorubra,Facheiroa_squamosa,21.4506,1.29155,-0.103382,0.137573,0
7542500,Echinopsis_calorubra,Facheiroa_squamosa,21.2135,1.06092,0.0219806,0.30538,0
7542500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2427,1.63972,-0.0169347,0.0853887,0
7542500,Gymnocalycium_andreae,Gymnocalycium_paraguayense,27.4603,2.13551,0.0763371,1.2001,0
7542500,Gymnocalycium_nigriareolatum,Gymnocalycium_mostii,28.3419,1.20122,0.0088436,0.241212,0
7542500,Echinocereus_engelmannii,Echinocereus_dasyacanthus,27.5714,1.85824,-0.0364361,0.723471,0
7542500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.1919,0.885836,-0.00361456,0.00536004,0
7542500,Eriosyce_occulta,Eriosyce_heinrichiana,27.5592,1.3342,-0.0344529,0.222193,0
7542500,Copiapoa_esmeraldana,Copiapoa_taltalensis,27.6389,3.25561,0.00455628,0.280751,0
7542500,Echinopsis_calorubra,Copiapoa_esmeraldana,4.94646,0.249998,0.022606,0.00309003,0
7542500,Mammillaria_albilanata,Mammillaria_wagneriana,28.4269,4.33083,-0.0764517,0.66709,0
7542500,Mammillaria_spinosissima,Mammillaria_xaltianguensis,27.0191,2.35862,0.0279576,0.0230562,0
7542500,Coryphantha_pallida,Coryphantha_neglecta,27.7066,2.34161,0.0111143,0.171162,0
7542500,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.6276,1.4518,-0.16053,0.0339707,0
7542500,Mammillaria_albilanata,Ferocactus_macrodiscus,20.607,0.638548,-0.0880859,0.042185,0
7542500,Opuntia_streptacantha,Opuntia_fuliginosa,27.1284,0.849102,-0.00908502,0.185584,0
7542500,Cylindropuntia_bigelovii,Cylindropuntia_rosea,24.7525,0.546939,-0.042254,0.414842,0
7542500,Eriosyce_aurata,Eriosyce_islayensis,27.1254,1.08911,-0.0278407,0.245666,0
7542500,Opuntia_chlorotica,Cylindropuntia_santamaria,18.1142,0.602494,-0.05951,0.011192,0
7545000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.189192,-0.0163434,0.00960597,0
7545000,Echinopsis_calorubra,Echinopsis_arachnacantha,27.1635,1.5782,0.117347,0.435933,0
7545000,Harrisia_regelii,Harrisia_pomanensis,28.2428,2.67971,0.0519758,2.17602,0
7545000,Echinopsis_calorubra,Facheiroa_squamosa,21.8096,0.917026,-0.0414985,0.00822475,0
7545000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.4589,2.0158,0.00518882,1.00191,0
7545000,Gymnocalycium_andreae,Gymnocalycium_paraguayense,27.2298,1.39806,-0.0553918,0.081504,0
7545000,Gymnocalycium_nigriareolatum,Gymnocalycium_ritterianum,27.533,1.94682,-0.0505988,0.542507,0
7545000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.6097,1.38767,-0.025836,0.0140097,0
7545000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,24.0366,1.03473,-0.0274652,0.0362747,0
7545000,Echinopsis_calorubra,Eriosyce_occulta,8.96999,0.477346,-0.0162645,0.0140807,0
7545000,Copiapoa_esmeraldana,Copiapoa_echinoides,21.712,1.02721,-0.0498324,0.350108,0
7545000,Mammillaria_albilanata,Mammillaria_perbella,28.5663,7.66265,-0.0556363,0.649818,0
7545000,Mammillaria_albilanata,Mammillaria_spinosissima,26.7053,2.31395,0.0273194,0.015188,0
7545000,Mammillaria_albilanata,Sclerocactus_polyancistrus,21.8898,0.800098,-0.0435041,0.0165443,0
7545000,Mammillaria_albilanata,Ferocactus_macrodiscus,20.3157,0.500695,-0.037382,0.0591559,0
7545000,Opuntia_chlorotica,Cylindropuntia_santamaria,16.1212,0.744978,-0.0624759,0.0416575,0
7547500,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.170474,-0.0211119,0.00688049,0
7547500,Echinopsis_calorubra,Echinopsis_tiegeliana,27.6144,2.34479,-0.0437601,0.0723627,0
7547500,Harrisia_regelii,Harrisia_pomanensis,28.4095,1.24926,-0.00542566,0.18501,0
7547500,Echinopsis_calorubra,Harrisia_regelii,23.7708,0.957539,-0.0541048,0.0206163,0
7547500,Cylindropuntia_bigelovii,Cylindropuntia_rosea,24.0892,0.728546,-0.0384404,0.264087,0
7547500,Rebutia_deminuta,Rebutia_heliosa,28.4984,2.35595,0.074504,0.811865,0
7547500,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.3065,1.44596,0.0369101,0.0862377,0
7547500,Gymnocalycium_andreae,Gymnocalycium_quehlianum,27.768,2.77206,-0.0215028,1.12357,0
7547500,Gymnocalycium_nigriareolatum,Gymnocalycium_ritterianum,27.0312,2.12621,0.0250739,1.43479,0
7547500,Echinocereus_engelmannii,Echinocereus_berlandieri,26.6962,1.26054,-0.0760143,0.0106751,0
7547500,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.6054,0.767215,0.0492968,0.168262,0
7547500,Echinopsis_calorubra,Eriosyce_occulta,7.04027,0.536156,-0.0162645,0.00076106,0
7547500,Copiapoa_esmeraldana,Copiapoa_echinoides,20.8741,1.49035,-0.0217667,0.324494,0
7547500,Mammillaria_albilanata,Mammillaria_perbella,28.7325,6.6854,-0.0184464,0.147418,0
7547500,Mammillaria_albilanata,Mammillaria_spinosissima,26.5473,1.73734,0.0267993,0.0408206,0
7547500,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.8471,0.874338,-0.060731,0.0190942,0
7547500,Mammillaria_albilanata,Ferocactus_gracilis,18.6104,0.316799,-0.00318821,0.00888898,0
7547500,Opuntia_cochenillifera,Opuntia_ventanensis,24.8647,0.739201,-0.0304474,0.375179,0
7547500,Pterocactus_tuberosus,Pterocactus_valentinii,24.6104,0.807954,0.0434206,0.564275,0
7547500,Opuntia_chlorotica,Cylindropuntia_santamaria,16.711,0.637529,-0.0624759,0.000969023,0
7550000,Echinopsis_calorubra,Leuenbergeria_marcanoi,0,0.140826,-0.00977605,0.0116211,0
7550000,Echinopsis_calorubra,Echinopsis_arachnacantha,26.9362,1.92776,-0.0295763,0.18263,0
7550000,Harrisia_regelii,Harrisia_pomanensis,28.5293,3.18376,-0.0082691,2.7401,0
7550000,Echinopsis_calorubra,Harrisia_regelii,23.9854,0.81594,-0.0720045,0.000236581,0
7550000,Rebutia_deminuta,Rebutia_heliosa,28.1894,3.44612,-0.0209718,1.46699,0
7550000,Pilosocereus_splendidus,Micranthocereus_albicephalus,26.2714,1.34832,0.016018,0.263436,0
7550000,Gymnocalycium_andreae,Gymnocalycium_quehlianum,27.7525,2.58582,-0.0142178,0.191433,0
7550000,Gymnocalycium_nigriareolatum,Gymnocalycium_mostii,28.0501,3.86976,0.0420828,0.528023,0
7550000,Echinocereus_engelmannii,Echinocereus_berlandieri,26.6755,1.10135,-0.000151455,0.116175,0
7550000,Hylocereus_costaricensis,Acanthocereus_oaxacensis,23.8391,0.695358,0.0179625,0.0308365,0
7550000,Echinopsis_calorubra,Eriosyce_occulta,6.68878,0.508095,-0.0162645,0.0034433,0
7550000,Copiapoa_esmeraldana,Copiapoa_echinoides,21.2043,1.93073,0.0152509,1.71052,0
7550000,Mammillaria_albilanata,Mammillaria_perbella,28.7802,7.214,-0.00979149,0.854013,0
7550000,Mammillaria_albilanata,Mammillaria_spinosissima,26.6502,2.51993,-0.00159927,0.00689758,0
7550000,Mammillaria_albilanata,Turbinicarpus_alonsoi,22.7242,0.879122,-0.0767294,0.00196467,0
7550000,Mammillaria_albilanata,Ferocactus_macrodiscus,20.5219,0.523166,-0.0530052,0.00681268,0
7550000,Opuntia_cochenillifera,Opuntia_ventanensis,25.9486,1.05685,-0.0608304,0.225905,0
7550000,Leuenbergeria_marcanoi,Leuenbergeria_zinniiflora,22.4029,1.49385,0.056081,0.775415,0
