"Specie\Loci","1-Thelocactus bicolor chloroplast matK gene and partial tRNA-Lys intron isolate CHB54","2-Echinocereus coccineus voucher Sanchez 64 (MEXU) ribosomal protein L16 (rpl16) gene partial cds; chloroplast","3-Echinocereus laui voucher Sanchez 33 (MEXU) tRNA-Leu (trnL) gene and trnL-trnF intergenic spacer partial sequence; chloroplast","4-UNVERIFIED: Cephalocereus apicicephalium voucher SA_1257 PsbA and psbA-trnH intergenic spacer partial sequence; chloroplast","22-ITS","5-Echinopsis lageniformis voucher B.O.Schlumpberger x39 (M) trnS(GCU)-trnG(UUC) intergenic spacer partial sequence; chloroplast","6-Brasiliopuntia brasiliensis voucher DBG:0559 atpB-rbcL intergenic spacer partial sequence; chloroplast","7-Echinocactus platyacanthus phytochrome C (PHYC) gene partial cds","8-UNVERIFIED: Cephalocereus senilis voucher SA_1417-a trnQ-rps16 intergenic spacer region partial sequence; chloroplast","9-Eriosyce umadeave rpl32-trnL intergenic spacer partial sequence; chloroplast","10-Opuntia wilcoxii tRNA-Leu (trnL) gene partial sequence; trnL-trnF intergenic spacer complete sequence; and tRNA-Phe (trnF) gene partial sequence; chloroplast","11-Turbinicarpus viereckii phosphoenolpyruvate carboxylase and phosphoenolpyruvate carboxylase-like genes partial sequence","12-Echinocereus metornii voucher Sanchez 83 (MEXU) ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds; chloroplast","13-Pilosocereus bohlei strain S35M11 petL-psbE intergenic spacer region partial sequence; chloroplast","14-Schlumbergera truncata chloroplast ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds","15-Opuntia repens voucher 3837 maturase K (matK) gene partial cds; chloroplast","16-Cereus saddianus isolate S103D1DT photosystem II protein D2 (psbD) gene partial cds; and psbD-trnT intergenic spacer partial sequence; chloroplast","17-Gymnocalycium paraguayense trnK-rps16 intergenic spacer and rps16 gene partial sequence; plastid","18-Disocactus crenatus isolate 12b Ycf1 (ycf1) gene partial cds; chloroplast","19-Opuntia schumannii voucher DBG:0362 PsbJ (psbJ) gene partial cds; and psbJ-petA intergenic spacer partial sequence; chloroplast","20-Tunilla corrugata voucher 0006 ndhF-rpl32 intergenic spacer partial sequence; chloroplast","21-Echinopsis schickendantzii voucher A.R. Franck 2312 (USF) atpB-rbcL intergenic spacer partial sequence; plastid",
"336158-Stenocereus kerberi",FN997180.1,DQ100047.1,DQ099977.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867011-Echinocereus knippelianus",FN997181.1,KF783577.1,KF783646.1,KF783498.1,"-","-","-","-",KF783717.1,"-","-","-",KF783421.1,"-","-","-","-","-","-","-","-","-",
"867457-Mammillaria uncinata",FN997182.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130146-Mammillaria jaliscana",FN997183.1,AY545276.1,"-",AY545393.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278578-Mammillaria schwarzii",FN997184.1,"-","-",AY545439.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278502-Coryphantha tuberculosa",FN997185.1,AY545235.1,"-",AY545343.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867012-Echinocereus laui",FN997186.1,KF783605.1,KF783675.1,KF783500.1,"-","-","-","-",KF783747.1,"-","-","-",KF783451.1,"-","-","-","-","-","-","-","-","-",
"867428-Mammillaria marksiana",FN997188.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278533-Mammillaria hernandezii",FN997190.1,AY545270.1,"-",AY545387.1,"-","-","-","-","-","-","-","-",MH028841.1,"-","-",MH037655.1,"-","-","-","-","-","-",
"866946-Coryphantha cornifera",FN997191.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130119-Escobaria zilziana",FN997193.1,AY545236.1,"-",AY545344.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867032-Echinocereus scopulorum",FN997194.1,KF783596.1,KF783666.1,KF783522.1,"-","-","-","-",KF783737.1,"-","-","-",KF783441.1,"-","-","-","-","-","-","-","-","-",
"130117-Epithelantha bokei",FN997195.1,AF267931.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867010-Echinocereus klapperi",FN997196.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130174-Ferocactus vaupelianus",FN997537.1,AF267978.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867014-Echinocereus mapimiensis",FN997198.1,KF783624.1,KF783694.1,KF783535.1,"-","-","-","-",KF783773.1,"-","-","-",KF783858.1,"-","-","-","-","-","-","-","-","-",
"867021-Echinocereus pamanesiorum",FN997199.1,KF783583.1,KF783652.1,KF783506.1,"-","-","-","-",KF783723.1,"-","-","-",KF783427.1,"-","-","-","-","-","-","-","-","-",
"867022-Echinocereus papillosus",FN997200.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867409-Mammillaria carretii",FN997201.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867410-Mammillaria coahuilensis",FN997202.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130140-Mammillaria beneckei",FN997206.1,AY545244.1,"-",AY545353.1,AJ829749.2,"-","-","-","-","-",AJ583216.1,"-","-","-","-","-","-","-","-","-","-","-",
"866947-Coryphantha delicata",FN997207.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866945-Coryphantha compacta",FN997427.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"176270-Opuntia phaeacantha",FN997209.1,"-","-",KC196838.1,HQ872527.1,"-",JF787254.1,"-","-","-",JF712789.1,KC196831.1,"-","-","-","-","-","-","-",JF787557.1,JF787410.1,"-",
"278576-Mammillaria rhodantha",FN997210.1,AY545316.1,"-",AY545437.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867424-Mammillaria knippeliana",FN997211.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866992-Cylindropuntia wolfii",FN997212.1,"-","-","-",HQ872528.1,"-",LN871097.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867469-Pilosocereus alensis",FN997213.1,"-","-","-","-",KX301188.1,"-",KX301226.1,"-","-","-","-","-",KX301107.1,"-","-",KX301064.1,"-","-","-","-","-",
"867488-Opuntia fuliginosa",FN997214.1,"-","-","-",JF786946.1,"-",JF787224.1,"-","-","-",JF712759.1,"-","-","-","-",JF786787.1,"-","-","-",JF787534.1,JF787382.1,"-",
"223054-Cephalocereus senilis",FN997215.1,HM041393.1,AY181638.2,KY624687.1,AY181585.1,"-","-","-",KY624758.1,KY624720.1,"-",HM041547.1,"-",KY624790.1,"-","-","-","-",KY624826.1,"-","-","-",
"867460-Mammillaria winterae",FN997577.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154437-Pachycereus pringlei",FN997217.1,AY181589.1,AY181642.2,KF783549.1,JX289549.1,"-","-",JX627714.1,JX111635.1,KY624729.1,AY048822.1,KC196834.1,KF783463.1,KY624799.1,"-","-",JX111601.1,"-","-","-","-","-",
"867414-Mammillaria dioica",FN997218.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867024-Echinocereus polyacanthus",FN997219.1,KF783585.1,KF783655.1,KF783510.1,"-","-","-","-",KF783726.1,"-","-","-",KF783430.1,"-","-","-","-","-","-","-","-","-",
"867005-Echinocereus fasciculatus",FN997220.1,KF783571.1,KF783641.1,KF783493.1,"-","-","-","-",KF783712.1,"-","-","-",KF783416.1,"-","-","-","-","-","-","-","-","-",
"866978-Cylindropuntia arbuscula",FN997221.1,"-","-","-",HQ872530.1,"-",LN871071.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866990-Cylindropuntia thurberi",FN997222.1,"-","-","-",HQ872531.1,"-",LN871094.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278530-Mammillaria grahamii",FN997328.1,AY545265.1,"-",KC196844.1,"-","-","-","-","-","-","-",KC196829.1,"-","-","-","-","-","-","-","-","-","-",
"336384-Stenocereus treleasei",FN997224.1,DQ102362.1,DQ102361.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278585-Mammillaria thornberi",FN997226.1,AY545324.1,"-",KC196843.1,"-","-","-","-","-","-","-",KC196830.1,"-","-","-","-","-","-","-","-","-","-",
"867055-Ferocactus macrodiscus",FN997227.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867001-Echinocereus bristolii",FN997228.1,KF783563.1,KF783634.1,KF783486.1,"-","-","-","-",KF783705.1,"-","-","-",KF783409.1,"-","-",KF783784.1,"-","-","-","-","-","-",
"278508-Mammillaria barbata",FN997229.1,AY545243.1,"-",AY545352.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336117-Echinocereus leucanthus",FN997230.1,DQ100001.1,DQ099932.1,KF783501.1,"-","-","-","-",KF783748.1,"-","-","-",KF783452.1,"-","-","-","-","-","-","-","-","-",
"278594-Mammillaria zeilmanniana",FN997231.1,"-","-",AY545456.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278590-Mammillaria weingartiana",FN997232.1,AY545330.1,"-",AY545452.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278540-Mammillaria lasiacantha",FN997233.1,AY545279.1,"-",AY545396.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278511-Mammillaria bombycina",FN997234.1,AY545246.1,"-",AY545356.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278560-Mammillaria parkinsonii",FN997235.1,AY545298.1,"-",AY545419.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336127-Myrtillocactus geometrizans",FN997236.1,KF783612.1,DQ099943.1,KY624694.1,"-","-","-","-",KY624764.1,KY624728.1,"-","-",KF783461.1,KY624798.1,"-",KF783836.1,"-","-",KY624833.1,"-","-","-",
"130176-Strombocactus disciformis",HM041782.1,HM041519.1,HM041362.1,"-","-","-","-","-","-","-","-",HM041637.1,KC777012.1,"-","-","-","-","-","-","-","-","-",
"867430-Mammillaria melaleuca",FN997238.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278553-Mammillaria moelleriana",FN997239.1,AY545292.1,"-",AY545412.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278563-Mammillaria pennispinosa",FN997240.1,AY545302.1,"-",AY545423.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278532-Mammillaria guelzowiana",FN997241.1,AY545267.1,"-",AY545384.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867026-Echinocereus rayonesensis",FN997242.1,KF783590.1,KF783660.1,KF783515.1,"-","-","-","-","-","-","-","-",KF783435.1,"-","-","-","-","-","-","-","-","-",
"278552-Mammillaria microhelia",FN997243.1,AY545291.1,"-",AY545411.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867482-Opuntia decumbens",FN997244.1,"-","-","-",JF787134.1,"-",JF787205.1,"-","-","-",JF712740.1,"-","-","-","-",JF786768.1,"-",HQ621577.1,"-",JF787518.1,JF787363.1,"-",
"867470-Pilosocereus chrysacanthus",HM041759.1,HM041496.1,HM041340.1,"-","-",KX301190.1,"-",KX301228.1,"-","-","-","-","-",KX301109.1,"-","-",KX301066.1,"-","-","-","-","-",
"130125-Ferocactus latispinus",HM041697.1,HM041432.1,HM041278.1,MH129871.1,"-","-",MH129838.1,"-","-","-","-",HM041573.1,"-","-","-","-","-","-","-","-","-","-",
"555420-Mammillaria crucigera",FN997247.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"928853-Ferocactus hamatacanthus",FN997248.1,"-","-","-","-","-",MH129836.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866964-Coryphantha pulleineana",FN997249.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278510-Mammillaria bocasana",FN997250.1,"-","-",AY545355.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866975-Cylindropuntia acanthocarpa",FN997252.1,"-","-","-",HQ872533.1,"-",LN871068.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867513-Selenicereus spinulosus",FN997254.1,LT745612.1,LT745496.1,"-",JX289574.1,"-","-",JX627723.1,JX111661.1,JX111592.1,"-","-","-","-","-","-",JX111627.1,"-","-","-","-","-",
"130135-Leuchtenbergia principis",FN997255.1,AF267941.1,HM041291.1,"-","-","-","-","-","-","-","-",HM041575.1,KC776992.1,"-","-","-","-","-","-","-","-","-",
"867515-Ferocactus coptonogonus",HM041774.1,HM041511.1,"-","-","-","-","-","-","-","-","-",HM041626.1,"-","-","-","-","-","-","-","-","-","-",
"867434-Mammillaria muehlenpfordtii",FN997261.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"500323-Ariocarpus bravoanus",FN997262.1,HM041382.1,HM041227.1,"-","-","-","-","-","-","-","-",HM041537.1,"-","-","-","-","-","-","-","-","-","-",
"867535-Thelocactus rinconensis",FN997264.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867473-Pilosocereus royenii",FN997267.1,"-","-","-","-",KX301192.1,"-",KX301230.1,"-","-","-","-","-",KX301111.1,"-","-",KX301068.1,"-","-","-","-","-",
"278531-Mammillaria grusonii",FN997269.1,AY545266.1,"-",AY545383.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866962-Coryphantha poselgeriana",FN997270.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278498-Coryphantha durangensis",HM041671.1,HM041405.1,HM041251.1,AY545338.1,"-","-","-","-","-","-","-",HM041559.1,"-","-","-","-","-","-","-","-","-","-",
"130097-Astrophytum capricorne",HM041652.1,HM041386.1,KC776944.1,MH129846.1,"-","-",MH129816.1,"-","-","-","-",HM041540.1,KC777019.1,"-","-","-","-","-","-","-","-","-",
"130141-Mammillaria candida",FN997273.1,AY545250.1,KC776954.1,AY545360.1,AJ973641.2,"-","-","-","-","-",AJ583218.2,"-",KC777008.1,"-","-","-","-","-","-","-","-","-",
"130123-Ferocactus glaucescens",FN997274.1,AF267979.1,"-",MH129867.1,"-","-",MH129834.1,"-","-","-","-","-","-","-","-",FN997292.1,"-","-","-","-","-","-",
"1123916-Disocactus flagelliformis",LT745631.1,KU597980.1,DQ099930.1,KU597927.1,"-","-","-","-",KU598085.1,"-","-",HM041563.1,"-","-","-","-","-","-",KU598141.1,"-","-","-",
"867396-Cumarinia odorata",FN997277.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867453-Mammillaria surculosa",FN997278.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278528-Mammillaria geminispina",FN997280.1,AY545262.1,HM041296.1,AY545379.1,"-","-","-","-","-","-","-",HM041579.1,"-","-","-","-","-","-","-","-","-","-",
"867533-Thelocactus hexaedrophorus",FN997281.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867495-Opuntia megarhiza",FN997282.1,"-","-","-",JF786964.1,"-",JF787244.1,"-","-","-",JF712779.1,JN387242.1,"-","-","-",JF786807.1,"-","-","-",JF787549.1,JF787400.1,"-",
"866966-Coryphantha ramillosa",FN997283.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130092-Ferocactus uncinatus",HM041771.1,HM041508.1,HM041352.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867040-Coryphantha dasyacantha",FN997286.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130124-Ferocactus histrix",FN997545.1,AF267935.1,"-",MH129869.1,"-","-",MH129837.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336143-Peniocereus serpentinus",FN997288.1,DQ100028.1,DQ099959.1,MH107797.1,"-","-","-","-","-","-","-",HM041608.1,"-","-","-","-","-","-","-","-","-","-",
"336163-Stenocereus standleyi",FN997289.1,DQ100051.1,DQ099982.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866967-Coryphantha recurvata",FN997290.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866950-Coryphantha echinus",FN997291.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"246738-Mammillaria elongata",FN997474.1,AY545258.1,"-",AY545373.1,AJ973640.2,"-","-","-","-","-",AJ583224.1,"-","-","-","-","-","-","-","-","-","-","-",
"867494-Opuntia macrocentra",FN997296.1,"-","-","-",JF786959.1,"-",JF787238.1,"-","-","-",JF712773.1,JN387240.1,"-","-","-",JF786801.1,"-","-","-",JF787544.1,JF787394.1,"-",
"866961-Coryphantha ottonis",FN997297.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867056-Ferocactus peninsulae",FN997299.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278575-Mammillaria rekoi",FN997325.1,AY545314.1,"-",AY545435.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867020-Echinocereus palmeri",FN997301.1,KF783582.1,KF783651.1,KF783505.1,"-","-","-","-","-","-","-","-",KF783426.1,"-","-","-","-","-","-","-","-","-",
"130133-Echinocactus texensis",FN997302.1,AF267940.1,MH138287.1,MH129856.1,"-","-",MH129823.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866949-Coryphantha echinoidea",FN997303.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867461-Mammillaria xaltianguensis",FN997304.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867442-Mammillaria roseoalba",FN997305.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867426-Mammillaria lenta",FN997307.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866977-Cylindropuntia anteojoensis",FN997308.1,"-","-","-",HQ872544.1,"-",LN871070.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866998-Echinocereus barthelowanus",FN997309.1,"-",KF783691.1,KF783532.1,"-","-","-","-",KF783770.1,"-","-","-",KF783473.1,"-","-","-","-","-","-","-","-","-",
"130145-Mammillaria halei",FN997310.1,AY545269.1,"-",AY545386.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867000-Echinocereus brandegeei",FN997311.1,KF783562.1,KF783633.1,KF783485.1,"-","-","-","-",KF783704.1,"-","-","-",KF783408.1,"-","-","-","-","-","-","-","-","-",
"867506-Opuntia tomentosa",FN997313.1,"-","-","-",JF787069.1,"-",JF787298.1,"-","-","-",JF712835.1,"-","-","-","-",JF786861.1,"-","-","-",JF787594.1,JF787451.1,"-",
"371859-Opuntia ficus indica",FN997314.1,"-","-",FJ026613.1,MK087940.1,"-",FJ026615.1,"-","-","-",KJ735935.1,"-",MK090296.1,"-","-",KJ735944.1,"-","-","-",JF787532.1,JF787380.1,"-",
"278506-Mammillaria armillata",FN997315.1,AY545240.1,"-",AY545349.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866976-Cylindropuntia alcahes",FN997448.1,"-","-","-",HQ872572.1,"-",LN871069.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867418-Mammillaria flavicentra",FN997317.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278581-Mammillaria spinosissima",FN997318.1,AY545321.1,"-",AY545443.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"246729-Mammillaria backebergiana",FN997319.1,AY545242.1,"-",AY545351.1,AJ845118.2,"-","-","-","-","-",AJ583213.1,"-","-","-","-","-","-","-","-","-","-","-",
"130150-Mammillaria plumosa",FN997322.1,AY545307.1,"-",AY545428.1,AJ829731.2,"-","-","-","-","-",AJ583230.2,"-","-","-","-","-","-","-","-","-","-","-",
"867462-Mammillaria zublerae",FN997323.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130142-Mammillaria decipiens",FN997324.1,AF267946.1,"-",AY545369.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130129-Geohintonia mexicana",HM041699.1,HM041434.1,"-","-","-","-",MH129809.1,"-","-","-","-","-",KC787557.1,"-","-","-","-","-","-","-","-","-",
"866948-Coryphantha difficilis",FN997329.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278499-Coryphantha elephantidens",FN997355.1,AY545231.1,"-",AY545339.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278562-Mammillaria peninsularis",FN997331.1,AY545301.1,"-",AY545422.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"130103-Bergerocactus emoryi",HM041654.1,DQ099994.1,DQ099925.1,KF783478.1,"-","-","-","-",KF783697.1,KY624730.1,"-",HM041542.1,KF783402.1,KY624800.1,"-","-","-","-",KY624834.1,"-","-","-",
"867015-Echinocereus maritimus",FN997333.1,KF783580.1,KF783649.1,KF783503.1,"-","-","-","-",KF783720.1,"-","-","-",KF783424.1,"-","-","-","-","-","-","-","-","-",
"867530-Stenocereus eruca",HM041777.1,HM041514.1,HM041357.1,KF783556.1,"-","-","-","-",KF783763.1,"-","-",HM041623.1,KF783467.1,"-","-","-","-","-","-","-","-","-",
"867061-Ferocactus townsendianus",FN997335.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278577-Mammillaria schumannii",FN997336.1,AY545317.1,"-",AY545438.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278537-Mammillaria hutchisoniana",FN997337.1,AY545274.1,"-",AY545391.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867408-Mammillaria brandegeei",FN997570.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867417-Mammillaria evermanniana",FN997339.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278512-Mammillaria boolii",FN997340.1,AY545247.1,"-",AY545357.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866984-Cylindropuntia lindsayi",FN997342.1,"-","-","-",HQ872553.1,"-",LN871082.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867009-Echinocereus grandis",FN997344.1,KF783576.1,KF783645.1,KF783497.1,"-","-","-","-","-","-","-","-",KF783420.1,"-","-","-","-","-","-","-","-","-",
"336135-Peniocereus johnstonii",FN997345.1,DQ100020.1,DQ099951.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278503-Mammillaria albicans",FN997346.1,AY545238.1,"-",AY545346.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866981-Cylindropuntia ganderi",FN997347.1,"-","-","-",HQ872555.1,"-",LN871078.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867046-Ferocactus diguetii",FN997348.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866965-Coryphantha pycnacantha",FN997494.1,HM041407.1,HM041253.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"866994-Disocactus speciosus",FN997351.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867400-Hylocereus ocamponis",LT745687.1,KU598027.1,KU598080.1,KU597975.1,JX289594.1,"-","-",JX627709.1,KU598133.1,JX111576.1,"-","-","-","-","-","-",JX111612.1,"-",KU598183.1,"-","-","-",
"867498-Opuntia puberula",FN997354.1,"-","-","-",JF786981.1,"-",JF787261.1,"-","-","-",JF712797.1,"-","-","-","-",JF786825.1,"-","-","-","-",JF787415.1,"-",
"866968-Coryphantha retusa",FN997356.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"362977-Astrophytum asterias",KC776966.1,"-",KC776943.1,MH129845.1,"-","-",MH129812.1,"-","-","-","-","-",KC776996.1,"-","-","-","-","-","-","-","-","-",
"223053-Cephalocereus columna trajani",FN997358.1,HM041392.1,HM041237.1,KY624685.1,AY181565.1,"-","-","-",KY624757.1,KY624718.1,"-",HM041546.1,KF437843.1,KY624788.1,"-","-","-","-","-","-","-","-",
"867433-Mammillaria morganiana",FN997359.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"246732-Mammillaria carnea",FN997360.1,HM041449.1,HM041295.1,AY545363.1,AJ890357.2,"-","-","-","-","-","-",HM041578.1,"-","-","-","-","-","-","-","-","-","-",
"867502-Opuntia scheeri",FN997361.1,"-","-","-",JF787002.1,"-",JF787281.1,"-","-","-",JF712819.1,JN387257.1,"-","-","-",JF786847.1,"-","-","-","-",JF787436.1,"-",
"867448-Mammillaria sempervivi",FN997362.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"701516-Opuntia stricta",FN997363.1,"-","-","-",JF787009.1,"-",JF787288.1,"-","-","-",JF712826.1,"-",KU877486.1,"-",KJ773705.1,JF786853.1,"-","-","-",JF787587.1,JF787443.1,"-",
"866999-Echinocereus berlandieri",FN997365.1,KF783561.1,KF783631.1,KF783483.1,"-","-","-","-",KF783702.1,"-","-","-",KF783406.1,"-","-","-","-","-","-","-","-","-",
"130098-Astrophytum myriostigma",FN997366.1,AF267921.1,KC776950.1,MH129848.1,"-","-",MH129814.1,"-","-","-","-","-",KC777007.1,"-","-","-","-","-","-","-","-","-",
"278522-Mammillaria duwei",FN997367.1,"-","-",AY545372.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"246737-Mammillaria gigantea",FN997368.1,"-","-","-",AJ890353.2,"-","-","-","-","-",AJ583223.1,"-","-","-","-","-","-","-","-","-","-","-",
"278549-Mammillaria mathildae",FN997369.1,"-","-",AY545406.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867465-Myrtillocactus cochal",FN997371.1,KF783611.1,KF783681.1,KF783545.1,"-","-","-","-",KF783755.1,"-","-","-",KF783856.1,"-","-","-","-","-","-","-","-","-",
"278567-Mammillaria phitauiana",FN997373.1,AY545305.1,"-",AY545426.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"278565-Mammillaria petrophila",FN997533.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
