"","species","water","sand","texture","ai","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","npp","pet","elev","sd_elev","prof_curve","roughness","slope","sd_slope","tang_curve","max_height","chromosome_count_median","chromosome_count_distribution","pollinator_detailed","pollinator_binary","growth_form_detailed","growth_form_binary","BAMM_V1","BAMM_V2","MiSSE_V1_full","MiSSE_V2_full","MiSSE_V1_pruned","MiSSE_V2_pruned","DR_V1","DR_V2","range_size"
"154","Cylindropuntia_cholla",12,41,4,0.104760318994522,21.35,27.15,15.95,146.9,37.9,0.4,89.2,80.2,2.4,55.15,44.9,11.5,0.501999998092651,413.5,33.55,10.95,22.5,26,21.65,269.2,133.4,226.75,2.92984056472778,0.000232797647186089,35.75,2.85265076160431,1.32686704397202,0.000229886449233163,300,"11","11=0.83_22=0.17",NA,NA,"shrubby/arborescent","arborescent",0.160461225,0.332778859590676,0.254697670897194,0.406813968892572,0.231988832849861,0.776266137051394,0.159055676610136,0.296290866997636,108360.0466
"155","Cylindropuntia_ciribe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,"#N/A","#N/A",NA,NA,"shrubby/arborescent","arborescent",0.160477496,0.336055621438347,1.56066588496175,2.71826535198724,NA,NA,0.236612070166439,0.439132273341357,NA
"156","Cylindropuntia_echinocarpa",16,60,9,0.114954996854067,18.9,29.7500000000001,8.75000000000006,164.05,26.2,2.4,53.75,67.9,14.7,33.8,63.9,12.8,0.373500001430512,814.75,36.95,2.55000000000001,34.6,12.55,24.05,299,127.5,845.5,1.05604290962219,9.00302511581685e-05,21.75,1.89799511432648,0.539286673069,9.47423286561389e-05,200,"11","11",NA,NA,"shrubby/arborescent","arborescent",0.160496067,0.338473688358019,0.271815036292843,0.446768832981872,0.258246643309908,0.808298148117649,0.207546507275836,0.535861489040125,302127.6091
"157","Cylindropuntia_fulgida",13,44,4,0.253789886832237,22.7500000000001,29.9,14.2500000000001,399.1,97.3,2.1,90.15,239.85,13.9,204.05,73.2,13.6,0.451000022888184,619.85,36.95,7.25000000000006,30.7,28.8,24.2500000000001,676.2,132.385,452.25,0.935414373874664,7.31771142454818e-05,13.5,1.16884547472,0.401283577084541,8.26370414870325e-05,300,"11","11",NA,NA,"arborescent","arborescent",0.160461225,0.332778859590676,0.254697649939952,0.406813968679082,0.231988583055538,0.776265216749401,0.159055676610136,0.296290866997636,251989.3341
"158","Cylindropuntia_ganderi",13,50,6,0.125797763466835,18.15,24.8,11.55,175.25,34.65,1.4,69.6,77.5,6.45,36.7,71.95,12.8,0.453999996185303,575.3,32.65,5.95000000000005,28.1,12.2500000000001,20.05,318.3,128.735,849.25,3.6948207616806,0.00031439695158042,52.75,4.35313391685486,1.8169732093811,0.000321201689075679,150,"11","11",NA,NA,"shrubby","arborescent",0.160774725,0.339960535293878,0.293365659761871,0.560381416758802,0.274698732366628,0.88106235129715,0.249196024545807,0.610383085389672,20870.63882
"159","Cylindropuntia_imbricata",14,41,4,0.306939348578453,17.05,22.95,10.05,427.7,82.75,8.2,72.25,212.85,33.5,172.4,43.5,13.4,0.478500008583069,563.05,30.05,2.75000000000006,28.7,21.9,14.85,713.2,123.375,1693.5,1.81298041343689,0.000158329814439639,27.5,2.33704650402069,0.847609579563141,0.000164106859301683,300,"11","11","bee","ancestral","shrubby/arborescent","arborescent",0.160496067,0.332903862483348,0.218500206676775,0.384292584243974,0.2064927030433,0.77267340774911,0.136918405180802,0.280601010311189,1086651.238
"160","Cylindropuntia_kleiniae",14,41,4,0.305288806557655,17.7500000000001,25.7500000000001,10.15,428.55,78.9,8.85,68,204.95,35.9,178.6,50.2,13.2,0.448999977111816,636.4,32.7500000000001,3.25000000000006,30.4,24.2500000000001,14.95,719.6,126.48,1257.25,0.942666053771973,7.78684152464848e-05,16,1.40214556455612,0.452817648649216,8.58976200106554e-05,250,"22","11=0.27_22=0.64_33=0.09",NA,NA,"shrubby","arborescent",0.160486129,0.33403377270952,0.402073173110274,0.739179480162824,0.395648369548351,1.17057011574867,0.277309476767068,0.520284955126199,1347185.052
"161","Cylindropuntia_leptocaulis",14,41,4,0.323343977332115,18.8,27.15,11.2500000000001,471.55,83.15,10,63.8,214.75,39.6,178.95,57.5,13,0.43600001335144,630.05,33.7500000000001,4.55000000000001,29.2,24.8,14.7500000000001,781.55,129.285,1023,0.747391283512115,5.87002814427251e-05,11,0.942249357700348,0.311174854636192,6.28533962299116e-05,180,"11","11=0.61_22=0.39",NA,NA,"shrubby/arborescent","arborescent",0.160486129,0.33403377270952,0.402073185432183,0.739179480772237,0.395648369129048,1.17056937063907,0.277309476767068,0.520284955126199,1440038.562
"162","Cylindropuntia_lindsayi",12,39,1,0.103996064513922,22.15,27.7500000000001,16.95,156.55,41.3,0.4,96.6,88.9,2.2,79.9,44.5,12.3,0.526500010490418,407,34.45,11.65,23.4,27.35,22.35,286,134.53,177,2.0572806596756,0.000173979729879647,22.5,1.8865327835083,0.993632942438126,0.000138484610943124,300,"22","22",NA,NA,"shrubby","arborescent",0.160486129,0.33403377270952,0.255297502136272,0.405396057171294,0.231404988131769,0.775890474968582,0.155949970273758,0.292383867119203,70311.87349
"163","Cylindropuntia_molesta",12,42,4,0.103125594556332,20.3,27.05,14.65,147.3,34.75,0.6,83.15,77.25,3,58.35,49.5,12.3,0.480000019073486,502.45,34.0500000000001,9.75000000000006,24.8,24.65,21.45,269.85,133.05,417.25,4.90825462341309,0.000418968906160444,60.25,4.77957963943481,2.35627281665802,0.0003923275944544,250,"33","33=0.75_44=0.25",NA,NA,"shrubby","arborescent",0.160496067,0.332966014614323,0.271815092293869,0.384298322441828,0.258246681429971,0.772641059144598,0.207546507275836,0.272859479143393,74517.70762
"164","Cylindropuntia_munzii",13,47,6,0.0431490577757359,24.35,33.45,15.35,74.4,12.8,0.4,63.2,32.6,3.1,17.15,31.9,14.2,0.430999994277954,716.65,41.65,8.25000000000006,33.2,15.65,27.35,139.5,146.775,19,0.463512390851974,2.81388847724884e-05,4,0.28596343100071,0.0929981656372547,2.71458020506543e-05,400,"11","11",NA,NA,"arborescent","arborescent",0.160774725,0.338459457651314,0.341583830861992,0.473005994121604,0.329950681718052,0.824893010289867,0.335289967740139,0.610236307812628,11469.58241
"165","Cylindropuntia_prolifera",14,47,6,0.283655732870102,16.85,22.45,12.15,326.75,73.3,1.5,90.8,186.85,6.5,10.95,178.35,11.1,0.469999980926514,412.65,29.15,6.85000000000002,23,12.7500000000001,20.55,566.1,108.84,354,3.96542656421661,0.000369057859643362,66,5.53309392929077,2.15938687324524,0.000414626090787351,250,"11","11=0.43_22=0.14_33=0.43",NA,NA,"shrubby/arborescent","arborescent",0.160774725,0.339960535293878,0.341583812946108,0.861359974465712,0.329950748542477,1.09387379838874,0.335289967740139,0.880033643920933,37707.34399
"166","Cylindropuntia_ramosissima",15,56,9,0.100241687148809,21.35,31.15,12.6,159.2,26.5,1.2,57.85,66.65,8.5,35,62.1,12.9,0.395000004768372,752.7,38.2500000000001,6.05000000000001,33.2,13.7500000000001,24.95,290.6,136.33,544.75,1.20865362882614,8.8395259808749e-05,18,1.6142264008522,0.471065044403076,8.96929814189207e-05,200,"11","11=0.70_22=0.30",NA,NA,"shrubby/arborescent","arborescent",0.160461225,0.333180010563366,0.314909464589126,0.492387429257164,0.30408922415642,0.847871455571579,0.223300082127372,0.415065177091446,200822.8601
"167","Cylindropuntia_rosea",13,40,4,0.499175220727921,16.35,18.85,13.35,664.8,133.5,9,78.3,344.8,35.95,198.3,36.1,11.7,0.619000005722046,224.3,25.45,6.60000000000002,18.6,17.85,13.55,1039.6,115.75,2005.5,5.30551791191101,0.000452992957434617,87.75,7.32759809494019,3.04518306255341,0.000540128123247996,50,"#N/A","#N/A",NA,NA,"shrubby","arborescent",0.160477496,0.336055621438347,0.412333419942123,0.791094934840106,0.376530230993315,1.21773688234683,0.219270231837059,0.408318728332663,7180.703935
"168","Cylindropuntia_sanfelipensis",13,47,6,0.0974623337388039,21.2500000000001,29.7,13.15,143.65,33.45,0.9,70.55,71.7,4.7,56,40.25,12.5,0.426999998092651,636.9,35.85,7.55000000000001,28.6,29.45,23.95,263.5,136.05,588.5,4.26730728149414,0.000357500117388554,48.5,3.65534448623657,1.95241528749466,0.0003311426989967,150,"33","33",NA,NA,"shrubby","arborescent",0.160774725,0.338265576280782,0.293365659266887,0.436541252373084,0.274698809235969,0.801416176822875,0.249196024545807,0.46199752256606,7936.812874
"169","Cylindropuntia_santamaria",17,38,4,0.132842183113098,20.65,25.05,17.8,123.95,23.65,0.3,80.5,57.3,1.5,57.3,12.3,5,0.380999994277954,301.75,28.2500000000001,15.15,13.1,25.05,18.7500000000001,228.75,132.595,0,1.00974762439728,9.53733069763985e-05,6.5,0.434948712587357,0.294870123267174,4.13119305449072e-05,100,"11","11",NA,NA,"shrubby","arborescent",0.160496067,0.338459457651314,0.264206314975519,0.620426885986133,0.248818787797994,0.923131650111871,0.197244440030327,0.772445794727204,19.96172044
"170","Cylindropuntia_spinosior",14,50,7,0.246579743921757,17.2500000000001,26.2500000000001,7.85000000000002,351.55,70.4,7.1,66.05,172,29.65,145.7,80,13.7,0.415000009536743,737.7,33.65,1.05000000000001,32.5,24.2,19.45,604.45,121.29,1369.5,1.18496584892273,0.000107749943708768,19,1.60361504554749,0.597806632518768,0.000110749620944262,200,"11","11",NA,NA,"arborescent","arborescent",0.160496067,0.333846101310503,0.324810752992224,0.531540686216692,0.321442294394754,0.888041794889194,0.274847008341816,0.52154454311408,279835.3874
"171","Cylindropuntia_tesajo",13,45,4,0.10552154481411,18.65,25.45,13.55,137.3,26.85,0.8,71.85,70.65,4.9,28.15,68.25,11.5,0.457000017166138,540.45,32.65,8.45000000000005,25.35,14.15,20.15,252.4,127.89,469.75,3.65477979183197,0.000313656739308499,49,3.77772688865662,1.73646754026413,0.000302501866826788,80,"11","11",NA,NA,"shrubby","arborescent",0.160461225,0.333180010563366,0.240660102325048,0.394428300197661,0.218585586256627,0.77321313838659,0.144485319300444,0.269009463322478,41627.96495
"172","Cylindropuntia_thurberi",12,40,4,0.322140172123909,22.55,28.7500000000001,15.05,539,147.25,3.1,107.75,357.5,18.25,295.9,80.8,14.4,0.484999990463257,567.2,36.7500000000001,8.05000000000001,29.7,28.05,23.2500000000001,875.3,129.19,489.25,2.62907004356384,0.000225056290219072,34,2.65142500400543,1.17877513170242,0.000226896947424393,400,"11","11",NA,NA,"shrubby","arborescent",0.160496067,0.333846101310503,0.324810781141592,0.531540686797661,0.321442187111269,0.88804123672078,0.274847008341816,0.52154454311408,119461.8892
"173","Cylindropuntia_tunicata",13,37,4,0.332975760102272,17.45,20.65,13.15,471.35,87.6,7.95,73.45,236.65,37,161.35,40.1,12.7,0.594000005722046,309.3,27.55,6.05000000000001,21.1,19.7500000000001,14.7500000000001,781.25,122.05,1922.75,1.69500637054443,0.000117363222670974,26.25,2.32130312919617,0.892179936170578,0.000128392697661184,60,"11","11=0.67_22=0.33",NA,NA,"shrubby","arborescent",0.160477496,0.336055621438347,0.412333415228334,0.791094935647964,0.37653029604547,1.21773617704842,0.219270231837059,0.408318728332663,143906.5414
"174","Cylindropuntia_versicolor",13,44,4,0.245965987443924,21.85,29.7500000000001,13.15,394.55,95.35,2.9,90.85,239.55,16.6,204.05,79.4,13.9,0.450500011444092,626.4,36.65,6.25000000000006,30.9,29.05,24.05,669.45,132.265,621,1.33089822530746,9.20288257475477e-05,17,1.46483540534973,0.473640725016594,0.000101504621852655,200,"11","11",NA,NA,"shrubby/arborescent","arborescent",0.160496067,0.333846101310503,0.260706170344944,0.420925650252355,0.239400132640898,0.780588992361679,0.182689591728565,0.348600338246844,155871.5323
"175","Cylindropuntia_wolfii",14,59,7,0.0824837610125542,23.35,32.45,14.85,139.55,24.5,0.9,68.4,67.8,7.85,20.8,66.15,13.6,0.426999998092651,693.25,41.35,8.45000000000005,32.45,15.2500000000001,26.6,256.3,159.09,155,1.03077638149261,8.4688846982317e-05,17,1.58951079845428,0.481476545333862,6.85763661749661e-05,150,"33","33",NA,NA,"shrubby","arborescent",0.160774725,0.339960535293878,0.298260117851566,0.861359968928002,0.278568442894466,1.09387424273068,0.249769643150995,0.880033643920933,2005.741556
"176","Dendrocereus_nudiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,"#N/A","#N/A","bat","derived","arborescent","arborescent",0.073710508,0.363871899980057,0.210630262984916,0.390246733887713,0.203504560216267,0.773077179227149,0.050636302226158,0.181013594577619,NA
"177","Denmoza_rhodacantha",17,61,9,0.259879469871521,12.45,18.05,6.65000000000003,288.35,60,3.2,87.75,152.95,13.35,148.9,13.35,12.1,0.488000011444092,493.85,23.95,0.150000000000034,24.5,17.65,7.30000000000004,498.4,107.505,1748.5,2.83355510234833,0.000204660449526273,42,3.55925858020782,1.20847487449646,0.000205707146960776,150,"11","11","bird","derived","barrel","compact",0.090158078,0.611581218166967,0.208899762595495,0.382255542458021,0.203018571874966,0.772773963250883,0.0629866377083839,0.272627763473202,192053.9819
"178","Discocactus_zehntneri",13,60,6,0.366306066513062,23.65,24.85,21.55,577.1,117,3.3,85.65,302.4,14.5,219.4,16.15,9.3,0.693499994277954,124.3,30.05,16.65,13.3,24.7500000000001,22,926.45,155.815,713.75,0.93017441034317,6.65165898681153e-05,16.75,1.55470740795135,0.528945863246918,7.04742451489437e-05,7,"11","11","moth","derived","globose_solitary","compact",0.261479357,1.54645566478149,0.227736649030974,0.426438941917282,0.212116108087301,0.801336665369781,0.128592928500564,0.530674670418143,12604.39168
"179","Disocactus_ackermannii",13,40,4,1.465407371521,22.3,24.65,19.1,1906.35,370.6,30,82.3,1061.3,107.5,490.9,137.8,8.4,0.560500001907349,213.45,29.2,14.1,15.2,24.25,19.9,2068.2,124.215,664.25,3.19858384132385,0.000268834628514014,43.5,3.35000002384186,1.31654006242752,0.0002771283761831,100,"11","11=0.80_12=0.20","bird","derived","Epiphytic","arborescent",0.218738587,0.783920337138444,0.391664379870301,1.3759504810976,0.363540315094413,1.24331355800012,0.448435724080837,1.16252406381024,18123.66231
"180","Disocactus_anguliger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","#N/A",NA,NA,"Epiphytic","arborescent",0.216781833,0.784516411929029,0.299524852231394,0.991130492410805,0.276798738317817,1.09052632279291,0.204684694153436,1.04145634386823,NA
"181","Disocactus_biformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"11","11",NA,NA,"Epiphytic","arborescent",0.216781833,0.784516411929029,0.402270296154702,2.18885349615776,0.404278636615742,1.59850660811266,0.340201192867136,1.34860607663463,NA
"182","Disocactus_crenatus",15,41,4,2.1507842540741,18.7500000000001,20.15,16.45,2821.05,495.1,17.7,84.65,1292.95,65.25,705.7,116.45,9.45,0.642499995231628,134.55,26,11.6,14.2,19.45,16.8,1981.05,123.605,1403.25,6.89591860771179,0.000529483513673767,154.75,12.4821257591248,4.04309546947479,0.000687010760884732,100,"#N/A","#N/A",NA,NA,"Epiphytic","arborescent",0.218299843,0.783454834010949,0.304720055995773,0.737694097088217,0.288015425467204,0.968841194851938,0.164332439172257,0.60964086408371,NA
"183","Disocactus_eichlamii",13,39,7,2.45779061317444,12.7500000000001,13.35,11.7500000000001,2752.3,541.6,8.1,86.9,1311,44.6,978.9,97.8,9.6,0.73600001335144,62.4,19.2500000000001,6.25000000000006,13,13.15,11.95,1651.2,113.96,2375,3.04587316513062,0.000104973812995013,263.5,26.9481658935547,1.2008136510849,0.00040368631016463,40,"11","11",NA,NA,"Epiphytic","arborescent",0.218738587,0.783858925955792,0.624825547217013,2.90928551817811,0.479152051904599,1.81903466733621,0.520466031768446,1.78302105209862,NA
"184","Disocactus_lepidocarpus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","#N/A",NA,NA,"Epiphytic","arborescent",0.216781833,0.783383368911141,0.324920766715512,0.994130795127291,0.311999951218485,1.14606173087112,0.224306570880697,0.859177577237348,NA
"185","Disocactus_macdougallii",14,41.5,4,2.62004065513611,17.1000000000001,18,15.55,3501.4,723.35,13.8,89.7,1908.15,52.7,563.6,132.85,9.65,0.7,76.7,24.2,10.2,13.85,17.2,15.9,2017.1,131.535,1760.75,6.96523809432983,0.000500664231367409,183.5,14.688992023468,4.21342468261719,0.000880404346389696,45,"11","11",NA,NA,"Epiphytic","arborescent",0.218580503,0.784516411929029,0.309039481633819,0.991130490300558,0.292877831332524,1.09052620460019,0.22758291740088,1.04145634386823,NA
"186","Disocactus_macranthus",14,41,4,1.49461984634399,23.85,25.9,20.95,2033.45,394.15,30.2,77.4,1063.9,114.95,484.95,164.9,7.9,0.526500010490418,193.2,30.85,16.95,14.5,24.85,23.35,2142.85,129.415,381.25,3.76636075973511,0.000313191587338224,56,4.37364673614502,1.90290033817291,0.000316242367262021,90,"11","11",NA,NA,"Epiphytic","arborescent",0.218738587,0.783858925955792,0.329791712456107,0.859023429415587,0.314125269654883,1.02239764218911,0.34723295557343,0.998561325131574,44089.40821
"187","Disocactus_nelsonii",14,39,4,1.40001839399338,20.55,21.95,18.7500000000001,1791.1,332.25,27.4,74,869.6,98.8,516.85,139.3,9,0.647499990463257,132.05,27.7500000000001,13.6,13.7,21.15,19.85,1927.35,123.845,1153.25,5.52391791343689,0.000463212782051414,106.25,8.7127857208252,3.13279640674591,0.000509792967932299,120,"11","11",NA,NA,"Epiphytic","arborescent",0.216781833,0.784516411929029,0.402270282118679,2.18885349935848,0.404278607645208,1.59850658524135,0.340201192867136,1.34860607663463,71923.34699
"188","Disocactus_phyllanthoides",14,41,4,1.55515480041504,19.05,21.4,15.65,1895.5,329.3,45.65,67.5,897.65,150.1,627.6,168.95,8.2,0.553999996185303,230.85,25.8,10.9,15.1,21,16.55,1974,109.455,1157,6.15139675140381,0.000508597848238423,120.5,10.110996723175,3.57653212547302,0.00059937295736745,100,"11","11",NA,NA,"Epiphytic","arborescent",0.218738587,0.783920337138444,0.391664378193964,1.37595047187585,0.363540312098413,1.24331360410839,0.448435724080837,1.16252406381024,14386.36682
"189","Disocactus_quezaltecus",14,39,4,3.3651225566864,15.65,16.35,14.65,3712.25,659.45,34.45,74.3,1652.3,128.65,1293.1,141.9,8.3,0.73899998664856,67.5,20.7,9.85000000000002,11.3,15.95,14.65,1900.6,116.92,2006,8.20727252960205,0.000510961923282593,193.75,16.1116123199463,4.10835790634155,0.000910330098122358,35,"11","11",NA,NA,"Epiphytic","arborescent",0.218738587,0.783858925955792,0.624825549072099,2.90928551298846,0.479152055381213,1.81903475744079,0.520466031768446,1.78302105209862,1653.603719
"190","Disocactus_speciosus",12,39,4,0.742001891136169,20.15,22.35,17.95,1124.1,236.5,5.7,96.2,627.8,26.75,312.15,53.1,11.9,0.630000019073486,164.65,29.55,11.2500000000001,18.45,21.2500000000001,19.7500000000001,1523.5,127.52,1440.5,5.20493483543396,0.000414004447520711,93.5,7.7125825881958,2.77445793151855,0.000517254578880966,100,"#N/A","#N/A",NA,NA,"Epiphytic","arborescent",0.216781833,0.783383368911141,0.324920756231251,0.994130788289009,0.311999974448119,1.14606162116698,0.224306570880697,0.859177577237348,552025.4754
"191","Echinocactus_grusonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,"11","11","bee","ancestral","barrel","compact",0.056423007,0.143058027565641,0.207774492704192,0.3784171551169,0.202929320116036,0.772279702330673,0.0348037987722723,0.0580715935986481,NA
"192","Echinocactus_horizonthalonius",14,40,4,0.268124803900719,17.85,25.15,10.85,388.7,72.7,7.9,70.1,195.2,31.7,162.6,40.35,13.3,0.478999996185303,551.35,32.05,3.75000000000006,28.1,24.15,14.7500000000001,660.7,127.745,1422.75,1.1283341050148,8.42935769469477e-05,19,1.63857072591782,0.530832260847092,0.000102149719168665,50,"11","11","bee","ancestral","globose_solitary","compact",0.057021893,0.141982921506656,0.208107007640236,0.37848566276057,0.202944554753318,0.772281035528832,0.04709950697562,0.100229953157316,787068.7445
"193","Echinocactus_parryi",12,45,4,0.174205541610718,18.85,27.65,9.15000000000003,267.2,59.1,7,80.95,149.95,24.1,132.05,38.95,14,0.425,731.45,34.95,1.65000000000003,33.3,26.35,19.45,471.55,132.755,1256.25,0.658478379249573,4.55656863778131e-05,7,0.607613444328308,0.181025937199593,4.43487406300846e-05,45,"#N/A","#N/A",NA,NA,"globose_solitary","compact",0.057021893,0.141953139184295,0.207960860334436,0.378454730168918,0.202935898814631,0.772280049008261,0.0406838339152445,0.082602542562404,16958.11001
"194","Echinocactus_platyacanthus",14,37,4,0.341316148638725,17.65,20.9,13.35,484.6,88.85,8.65,70.85,238.25,39.8,182.25,43.25,12.5,0.590000009536743,314.95,27.55,6.50000000000003,20.8,20.15,14.85,799.95,121.255,1841,2.81666350364685,0.00021372280025389,40.75,3.42781734466553,1.31703251600266,0.000218615168705583,250,"#N/A","#N/A","bee","ancestral","barrel","compact",0.057021893,0.142123240796703,0.20863029646525,0.37865278142308,0.20299527508964,0.772280149389983,0.0597614595925056,0.131960236743,149697.7633
"195","Echinocactus_polycephalus",16,60,9,0.133718229830265,18.1,29.05,7.95000000000005,186.15,28.45,3.1,51.2,73.05,18,40,67.45,12.8,0.369500005245209,825.7,36.35,1.80000000000004,34.9,13.05,23.45,336.95,124.97,961.25,1.37925481796265,0.000112474379420746,23,1.96427178382874,0.651237487792969,0.000116118357254891,60,"11","11",NA,NA,"globose_caespitose","compact",0.056439548,0.143120839093147,0.207774570679185,0.378417176806287,0.202929411212532,0.772279174558596,0.033395758081454,0.0642574239472135,281959.1493
"196","Echinocactus_texensis",14,40,6,0.385353535413742,19.05,27.65,10.05,550.65,82.65,17.3,48.9,211.95,61,192.2,61.9,12.05,0.415000009536743,675.15,33.9,4.75000000000006,28.65,24.95,10.65,891,128.855,682.75,0.68179452419281,5.01340182381682e-05,9,0.79616105556488,0.26456207036972,5.51554403500631e-05,20,"11","11",NA,NA,"globose_solitary","compact",0.057021893,0.142123240796703,0.208630296161781,0.378652781415065,0.202995274690766,0.772280776664505,0.0597614595925056,0.131960236743,716117.9566
"197","Echinocereus_acifer",12,37,4,0.347083643078804,16.7500000000001,20.15,12.35,501,114.3,4,95.5,308.95,22.7,169.75,39.7,13.5,0.596000003814697,308.65,27.45,4.75000000000006,22.8,18.95,15.7500000000001,822.95,128.905,2107.75,1.07337403297424,8.269789032056e-05,20,1.79628866910934,0.664033472537994,8.76634148880839e-05,30,"#N/A","#N/A",NA,NA,"globose_solitary/globose_caespitose","compact",0.150854924,1.57499723804365,0.230624122554171,4.80174273887212,0.244610866003141,1.60874540794316,0.216864407755666,3.8018639383874,82912.44323
"198","Echinocereus_adustus",12,37,1,0.380400285124779,15.5,20.85,8.95000000000005,539.65,139.85,7.1,104.3,365.8,25.2,259.1,39.45,14.5,0.523000001907349,491.95,28.55,1.25000000000006,27.5,19.55,13.2500000000001,876.1,122.205,1952,4.11907577514648,0.000397095005610026,60,4.63929033279419,1.99688303470612,0.000432032786193304,19,"#N/A","#N/A",NA,NA,"globose_solitary","compact",0.150491966,1.54725818479167,0.2366387578833,1.10976141103273,0.231081350694532,1.04936900161418,0.190306811127747,1.21986919630801,47436.8563
"199","Echinocereus_arizonicus",13,45,6,0.321997597813606,14.95,23.3,6.95000000000005,442.55,101.05,8.75,81.6,243.35,33.95,213.75,80,13.9,0.448999977111816,675.15,31.05,0.250000000000057,31.75,22.2500000000001,16.65,739.95,118.61,1667.5,3.26617777347565,0.000276594233582728,48,3.71456289291382,1.5883641242981,0.000301407955703326,40,"#N/A","#N/A","bee, bird","derived","globose_caespitose","compact",0.151017347,1.57524329041084,0.281045168730579,5.2974554106897,0.292740823126977,1.81078779156095,0.319528719748242,5.2916361127149,123462.8589
"200","Echinocereus_barthelowanus",12,43,4,0.219929426908493,20.45,24.45,17.55,122.8,23,0.3,79.8,56,1.5,56,4.6,1.8,0.187999999523163,273.6,26.05,16.65,9.4,24.45,18.05,226.7,125.05,0,1.75,3.29952345055062e-05,3,0.0978320688009262,0.164339780807495,3.58839315595105e-05,30,"#N/A","#N/A",NA,NA,"cushion_forming","compact",0.145316063,0.564898715162843,0.273675204289335,0.67096788896267,0.259317552116613,0.960787906652207,0.207189899671784,0.784555939836519,NA
"201","Echinocereus_berlandieri",14,40,4,0.415758669376373,23.35,28.45,16.15,627.9,126.4,18,64.9,276.35,67.7,217.7,69,11.3,0.484999990463257,440.7,33.95,10.85,21.65,27.15,17.15,992.8,138.415,277.5,0.748695641756058,5.37642663402949e-05,11.5,1.02353578805923,0.331181451678276,6.24954664090183e-05,60,"11","11",NA,NA,"shrubby","arborescent",0.145880564,0.971020239319236,0.292236541646255,1.89336093746557,0.294763160099444,1.22807570260764,0.333871745710951,1.58717299460389,141349.4269
"202","Echinocereus_bonkerae",15,49,7,0.331450894474983,16.2500000000001,25.95,6.70000000000005,470.9,69.9,7.5,48.4,173.5,35,137.2,144.4,14,0.419000005722046,762.2,33.55,-0.0499999999999545,33.6,22.55,20.45,780.6,115.79,1301,4.40877532958984,0.000427570805186406,71.25,5.92924070358276,2.3471268415451,0.000479747206554748,20,"#N/A","#N/A",NA,NA,"globose_caespitose","compact",0.150559588,1.55623555744855,0.405357468518705,4.70910804084348,0.362471943347493,1.70027071636132,0.323186003904666,3.160285007184,28202.26667
"203","Echinocereus_brandegeei",12,39,3,0.125409215688705,22.55,28.35,16.5,196.55,59.2,0.5,112.1,128.45,2.4,103.85,44.2,11.9,0.503999996185303,460,34.5500000000001,11.45,23.2,28.15,23.65,354.6,135.92,324.75,4.83774495124817,0.000380941914045252,58,4.48456835746765,2.27969717979431,0.000347431603586301,100,"#N/A","#N/A",NA,NA,"shrubby","arborescent",0.145316063,0.564898715162843,0.263795350834232,0.607757347798095,0.24722548837649,0.918805764159256,0.158822447076085,0.598151325855138,42520.52187
"204","Echinocereus_bristolii",12,41,4,0.35288068652153,20.2500000000001,27.45,12.45,571.15,166.85,5.7,105.1,369.55,28,325,99.35,15,0.476999998092651,599.35,36.5500000000001,5.15000000000003,31.3,26.4,21.05,918.55,127.77,823.5,4.77256155014038,0.000414096197346225,71.75,5.76493620872498,2.25060999393463,0.000493760104291141,20,"#N/A","#N/A",NA,NA,"globose_solitary/globose_caespitose","compact",0.150559588,1.55601923178362,0.252731746692038,1.54122043756428,0.24536806401624,1.14721918019058,0.21277995572277,1.48870527976314,17101.14184
"205","Echinocereus_cinerascens",13,38,4,0.391037285327911,17.65,20.7500000000001,13.85,553.85,109,9.05,73.65,285.15,39.65,186.8,42.1,12.15,0.590999984741211,301.3,27.65,6.95000000000005,20.3,19.95,15.05,895.35,121.345,1824.75,3.04522514343262,0.000234284569160081,45.5,3.77367436885834,1.55128359794617,0.000229760138608981,30,"11","11","bee","ancestral","globose_solitary/globose_caespitose","compact",0.145775523,0.969363028476749,0.237721322346004,0.928670173732429,0.241217074836868,1.00753024480535,0.181030103559257,0.994608802250366,137464.8279
